Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
ASU90628,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598658,MF598658,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90629,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598658,MF598658,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90630,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598658,MF598658,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90631,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598658,MF598658,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90632,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598658,MF598658,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90633,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598658,MF598658,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90634,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598658,MF598658,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90635,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90636,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90637,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90638,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90639,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90640,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90641,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90642,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90643,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90644,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90645,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598659,MF598659,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90646,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90647,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90648,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90649,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90650,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90651,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90652,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90653,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90654,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90655,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90656,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598660,MF598660,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90657,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90658,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90659,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90660,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90661,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90662,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90663,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90664,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90665,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90666,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90667,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598661,MF598661,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90668,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90669,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90670,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90671,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90672,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90673,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90674,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90675,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90676,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90677,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90678,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598662,MF598662,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90679,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90680,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90681,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90682,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90683,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90684,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90685,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90686,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90687,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90688,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90689,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598663,MF598663,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90690,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90691,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90692,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90693,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90694,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90695,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90696,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90697,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90698,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90699,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90700,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598664,MF598664,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90701,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90702,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90703,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90704,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90705,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90706,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90707,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90708,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90709,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90710,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90711,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598665,MF598665,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90712,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90713,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90714,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90715,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90716,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90717,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90718,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90719,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90720,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90721,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90722,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598666,MF598666,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90723,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90724,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90725,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90726,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90727,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90728,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90729,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90730,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90731,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90732,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90733,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598667,MF598667,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90734,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
ASU90735,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,4391,1A polyprotein,2015-03
ASU90736,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,1353,spike glycoprotein,2015-03
ASU90737,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,103,NS3 protein,2015-03
ASU90738,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,109,NS4A protein,2015-03
ASU90739,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,246,NS4B protein,2015-03
ASU90740,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,224,NS5 protein,2015-03
ASU90741,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,82,envelope protein,2015-03
ASU90742,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,219,membrane protein,2015-03
ASU90743,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,413,nucleoprotein,2015-03
ASU90744,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598668,MF598668,,Betacoronavirus cameli,112,ORF8b protein,2015-03
ASU90745,Middle East respiratory syndrome-related coronavirus,GenBank,set:MF598669,MF598669,,Betacoronavirus cameli,7078,1AB polyprotein,2015-03
