Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
UUT44016,Bovine coronavirus,GenBank,,OP186340,KNS-11,Betacoronavirus 1,424,HE,2018
UUT44017,Bovine coronavirus,GenBank,,OP186341,KBR-2,Betacoronavirus 1,424,HE,2017
UUT44018,Bovine coronavirus,GenBank,,OP186342,KIS-1,Betacoronavirus 1,424,HE,2017
UUT44019,Bovine coronavirus,GenBank,,OP186343,KHN-11,Betacoronavirus 1,424,HE,2018
UUT44020,Bovine coronavirus,GenBank,,OP186344,KHN-13,Betacoronavirus 1,424,HE,2018
UUS54165,Bovine coronavirus,GenBank,,OL456213,HXD-4,Betacoronavirus 1,1363,spike glycoprotein,2021
UUS54166,Bovine coronavirus,GenBank,,OL840914,Egypt/2021,Betacoronavirus 1,79,nucleocaspid protein,
UTM74703,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74704,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74705,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74706,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74707,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74708,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74709,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74710,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74711,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74712,Bovine coronavirus,GenBank,,ON792941,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74713,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74714,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74715,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74716,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74717,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74718,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74719,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74720,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74721,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74722,Bovine coronavirus,GenBank,,ON792942,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74723,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74724,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74725,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74726,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74727,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74728,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74729,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74730,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74731,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74732,Bovine coronavirus,GenBank,,ON792943,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74733,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74734,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74735,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,275,nonstructural protein 2a,2019-11-04
UTM74736,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74737,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74738,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,41,hypothetical protein,2019-11-04
UTM74739,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74740,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74741,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74742,Bovine coronavirus,GenBank,,ON792944,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74743,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74744,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74745,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74746,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74747,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74748,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74749,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74750,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74751,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74752,Bovine coronavirus,GenBank,,ON792945,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74753,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74754,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74755,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74756,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74757,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74758,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74759,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74760,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74761,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74762,Bovine coronavirus,GenBank,,ON792946,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74763,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74764,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74765,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74766,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74767,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74768,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74769,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74770,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74771,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74772,Bovine coronavirus,GenBank,,ON792947,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74773,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74774,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74775,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74776,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74777,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74778,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74779,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74780,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74781,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74782,Bovine coronavirus,GenBank,,ON792948,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74783,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74784,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74785,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74786,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74787,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74788,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74789,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74790,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74791,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74792,Bovine coronavirus,GenBank,,ON792949,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74793,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74794,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74795,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74796,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74797,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74798,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74799,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74800,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74801,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74802,Bovine coronavirus,GenBank,,ON792950,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74803,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74804,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74805,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74806,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74807,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74808,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,68,hypothetical protein,2019-11-04
UTM74809,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74810,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74811,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74812,Bovine coronavirus,GenBank,,ON792951,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74813,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74814,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74815,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74816,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74817,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74818,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74819,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74820,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74821,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74822,Bovine coronavirus,GenBank,,ON792952,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74823,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-04
UTM74824,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-04
UTM74825,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-04
UTM74826,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-04
UTM74827,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-04
UTM74828,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,45,hypothetical protein,2019-11-04
UTM74829,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,109,hypothetical protein,2019-11-04
UTM74830,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-04
UTM74831,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,230,membrane protein,2019-11-04
UTM74832,Bovine coronavirus,GenBank,,ON792953,,Betacoronavirus 1,448,nucleoprotein,2019-11-04
UTM74833,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-05
UTM74834,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-05
UTM74835,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-05
UTM74836,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-05
UTM74837,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-05
UTM74838,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,45,hypothetical protein,2019-11-05
UTM74839,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,109,hypothetical protein,2019-11-05
UTM74840,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-05
UTM74841,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,230,membrane protein,2019-11-05
UTM74842,Bovine coronavirus,GenBank,,ON792954,,Betacoronavirus 1,448,nucleoprotein,2019-11-05
UTM74843,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-05
UTM74844,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-05
UTM74845,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-05
UTM74846,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-05
UTM74847,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-05
UTM74848,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,45,hypothetical protein,2019-11-05
UTM74849,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,109,hypothetical protein,2019-11-05
UTM74850,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-05
UTM74851,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,230,membrane protein,2019-11-05
UTM74852,Bovine coronavirus,GenBank,,ON792955,,Betacoronavirus 1,448,nucleoprotein,2019-11-05
UTM74853,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-05
UTM74854,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-05
UTM74855,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-05
UTM74856,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-05
UTM74857,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-05
UTM74858,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,68,hypothetical protein,2019-11-05
UTM74859,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,109,hypothetical protein,2019-11-05
UTM74860,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-05
UTM74861,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,230,membrane protein,2019-11-05
UTM74862,Bovine coronavirus,GenBank,,ON792956,,Betacoronavirus 1,448,nucleoprotein,2019-11-05
UTM74863,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-06
UTM74864,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-06
UTM74865,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-06
UTM74866,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-06
UTM74867,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-06
UTM74868,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,45,hypothetical protein,2019-11-06
UTM74869,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,109,hypothetical protein,2019-11-06
UTM74870,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-06
UTM74871,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,230,membrane protein,2019-11-06
UTM74872,Bovine coronavirus,GenBank,,ON792957,,Betacoronavirus 1,445,nucleoprotein,2019-11-06
UTM74873,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-25
UTM74874,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-25
UTM74875,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-25
UTM74876,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-25
UTM74877,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-25
UTM74878,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,45,hypothetical protein,2019-11-25
UTM74879,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,109,hypothetical protein,2019-11-25
UTM74880,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-25
UTM74881,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,230,membrane protein,2019-11-25
UTM74882,Bovine coronavirus,GenBank,,ON792958,,Betacoronavirus 1,448,nucleoprotein,2019-11-25
UTM74883,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-10
UTM74884,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-10
UTM74885,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-10
UTM74886,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-10
UTM74887,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-10
UTM74888,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,45,hypothetical protein,2019-11-10
UTM74889,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,109,hypothetical protein,2019-11-10
UTM74890,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-10
UTM74891,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,230,membrane protein,2019-11-10
UTM74892,Bovine coronavirus,GenBank,,ON792959,,Betacoronavirus 1,448,nucleoprotein,2019-11-10
UTM74893,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-09
UTM74894,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-09
UTM74895,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-09
UTM74896,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-09
UTM74897,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,1363,spike glycoprotein,2019-11-09
UTM74898,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,45,hypothetical protein,2019-11-09
UTM74899,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,109,hypothetical protein,2019-11-09
UTM74900,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,84,envelope small membrane protein,2019-11-09
UTM74901,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,230,membrane protein,2019-11-09
UTM74902,Bovine coronavirus,GenBank,,ON792960,,Betacoronavirus 1,448,nucleoprotein,2019-11-09
UTM74903,Bovine coronavirus,GenBank,,ON792961,,Betacoronavirus 1,4383,replicase polyprotein 1a,2019-11-11
UTM74904,Bovine coronavirus,GenBank,,ON792961,,Betacoronavirus 1,2642,replicase polyprotein 1ab,2019-11-11
UTM74905,Bovine coronavirus,GenBank,,ON792961,,Betacoronavirus 1,278,nonstructural protein 2a,2019-11-11
UTM74906,Bovine coronavirus,GenBank,,ON792961,,Betacoronavirus 1,424,hemagglutinin-esterase,2019-11-11
