Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
QNT54820,GenBank,MT797694,,surface glycoprotein,Human coronavirus 229E,HK05-19,1170,2005-12
QNT54821,GenBank,MT797695,,surface glycoprotein,Human coronavirus 229E,HK05-20,1170,2005-12
QNT54822,GenBank,MT797696,,surface glycoprotein,Human coronavirus 229E,HK05-21,1170,2005-12
QNT54823,GenBank,MT797697,,surface glycoprotein,Human coronavirus 229E,HK05-22,1170,2005-12
QNT54824,GenBank,MT797698,,surface glycoprotein,Human coronavirus 229E,HK06-23,1170,2006-01
QNT54825,GenBank,MT797699,,surface glycoprotein,Human coronavirus 229E,HK06-24,1170,2006-01
QNT54826,GenBank,MT797700,,surface glycoprotein,Human coronavirus 229E,HK06-25,1170,2006-01
QNT54827,GenBank,MT797701,,surface glycoprotein,Human coronavirus 229E,HK06-26,1170,2006-01
QNT54828,GenBank,MT797702,,surface glycoprotein,Human coronavirus 229E,HK06-27,1170,2006-01
QNT54829,GenBank,MT797703,,surface glycoprotein,Human coronavirus 229E,HK06-28,1170,2006-01
QNT54830,GenBank,MT797704,,surface glycoprotein,Human coronavirus 229E,HK06-29,1170,2006-01
QNT54831,GenBank,MT797705,,surface glycoprotein,Human coronavirus 229E,HK09-30,1171,2009-05
QNT54832,GenBank,MT797706,,surface glycoprotein,Human coronavirus 229E,HK09-31,1171,2009-05
QNT54833,GenBank,MT797707,,surface glycoprotein,Human coronavirus 229E,HK11-32,1171,2011-02
QNT54834,GenBank,MT797708,,surface glycoprotein,Human coronavirus 229E,HK11-33,1171,2011-05
QNT54835,GenBank,MT797709,,surface glycoprotein,Human coronavirus 229E,HK11-34,1171,2011-05
QNT54836,GenBank,MT797710,,surface glycoprotein,Human coronavirus 229E,HK11-35,1171,2011-07
QNT54837,GenBank,MT797711,,surface glycoprotein,Human coronavirus 229E,HK12-36,1171,2012-01
QNT54838,GenBank,MT797712,,surface glycoprotein,Human coronavirus 229E,HK13-37,1171,2013-02
QNT54839,GenBank,MT797713,,surface glycoprotein,Human coronavirus 229E,HK13-38,1171,2013-05
QNT54840,GenBank,MT797714,,surface glycoprotein,Human coronavirus 229E,HK13-39,1171,2013-05
QNT54841,GenBank,MT797715,,surface glycoprotein,Human coronavirus 229E,HK16-40,1171,2016-01
QNT54842,GenBank,MT797716,,surface glycoprotein,Human coronavirus 229E,HK16-41,1171,2016-01
QOU08637,GenBank,MW080210,,ORF1ab polyprotein,Human coronavirus 229E,SEC004-Sarawak-2017,169,2017
QOU08638,GenBank,MW080211,,ORF1ab polyprotein,Human coronavirus 229E,PNA023-Sarawak-2017,181,2017
QOU08639,GenBank,MW080212,,ORF1ab polyprotein,Human coronavirus 229E,HNW036-Sarawak-2017,193,2017
QOU08640,GenBank,MW080213,,ORF1ab polyprotein,Human coronavirus 229E,PNA022-Sarawak-2017,122,2017
QOP39311,GenBank,MW039392,,replicase polyprotein 1ab,Human coronavirus 229E,HCoV 229E/human/ITA/TE5146/2020,6706,2020-03-18
QOP39312,GenBank,MW039392,,replicase polyprotein 1a,Human coronavirus 229E,HCoV 229E/human/ITA/TE5146/2020,4033,2020-03-18
QOP39313,GenBank,MW039392,,spike protein,Human coronavirus 229E,HCoV 229E/human/ITA/TE5146/2020,1173,2020-03-18
QOP39314,GenBank,MW039392,,ORF4a,Human coronavirus 229E,HCoV 229E/human/ITA/TE5146/2020,133,2020-03-18
QOP39315,GenBank,MW039392,,ORF4b,Human coronavirus 229E,HCoV 229E/human/ITA/TE5146/2020,88,2020-03-18
QOP39316,GenBank,MW039392,,envelope protein,Human coronavirus 229E,HCoV 229E/human/ITA/TE5146/2020,77,2020-03-18
QOP39317,GenBank,MW039392,,membrane protein,Human coronavirus 229E,HCoV 229E/human/ITA/TE5146/2020,225,2020-03-18
QOP39318,GenBank,MW039392,,nucleocapsid protein,Human coronavirus 229E,HCoV 229E/human/ITA/TE5146/2020,389,2020-03-18
QHB49081,GenBank,MN488617,,nucleocapsid protein,Human coronavirus 229E,,104,2017-01-30
QHB49082,GenBank,MN488618,,nucleocapsid protein,Human coronavirus 229E,,315,2008-02-12
QHB49083,GenBank,MN488619,,nucleocapsid protein,Human coronavirus 229E,,293,2017-02-07
QHB49088,GenBank,MN488624,,nucleocapsid protein,Human coronavirus 229E,,393,2006-03-08
QHB49089,GenBank,MN488625,,nucleocapsid protein,Human coronavirus 229E,,393,2007-11-27
QHB49090,GenBank,MN488626,,nucleocapsid protein,Human coronavirus 229E,,393,2007-12-19
QHB49091,GenBank,MN488627,,nucleocapsid protein,Human coronavirus 229E,,393,2017-02-27
QHB49100,GenBank,MN488636,,spike protein,Human coronavirus 229E,,1170,2007-12-19
QJY77944,GenBank,MT438696,set:MT438696,replicase polyprotein 1ab,Human coronavirus 229E,HCoV-229E/USA/UNM_0186/2016,6756,2016-02-09
QJY77945,GenBank,MT438696,set:MT438696,replicase polyprotein 1a,Human coronavirus 229E,HCoV-229E/USA/UNM_0186/2016,4083,2016-02-09
QJY77946,GenBank,MT438696,set:MT438696,spike protein,Human coronavirus 229E,HCoV-229E/USA/UNM_0186/2016,1171,2016-02-09
QJY77947,GenBank,MT438696,set:MT438696,4a,Human coronavirus 229E,HCoV-229E/USA/UNM_0186/2016,219,2016-02-09
QJY77948,GenBank,MT438696,set:MT438696,4b,Human coronavirus 229E,HCoV-229E/USA/UNM_0186/2016,170,2016-02-09
QJY77949,GenBank,MT438696,set:MT438696,envelope protein,Human coronavirus 229E,HCoV-229E/USA/UNM_0186/2016,77,2016-02-09
QJY77950,GenBank,MT438696,set:MT438696,membrane protein,Human coronavirus 229E,HCoV-229E/USA/UNM_0186/2016,225,2016-02-09
QJY77951,GenBank,MT438696,set:MT438696,nucleocapsid protein,Human coronavirus 229E,HCoV-229E/USA/UNM_0186/2016,389,2016-02-09
QJY77952,GenBank,MT438697,set:MT438697,replicase polyprotein 1ab,Human coronavirus 229E,HCoV-229E/USA/ACRI_0244/2017,6756,2017-02-24
QJY77953,GenBank,MT438697,set:MT438697,replicase polyprotein 1a,Human coronavirus 229E,HCoV-229E/USA/ACRI_0244/2017,4083,2017-02-24
QJY77954,GenBank,MT438697,set:MT438697,spike protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0244/2017,1171,2017-02-24
QJY77955,GenBank,MT438697,set:MT438697,4a,Human coronavirus 229E,HCoV-229E/USA/ACRI_0244/2017,219,2017-02-24
QJY77956,GenBank,MT438697,set:MT438697,4b,Human coronavirus 229E,HCoV-229E/USA/ACRI_0244/2017,170,2017-02-24
QJY77957,GenBank,MT438697,set:MT438697,envelope protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0244/2017,77,2017-02-24
QJY77958,GenBank,MT438697,set:MT438697,membrane protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0244/2017,225,2017-02-24
QJY77959,GenBank,MT438697,set:MT438697,nucleocapsid protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0244/2017,389,2017-02-24
QJY77960,GenBank,MT438698,set:MT438698,replicase polyprotein 1ab,Human coronavirus 229E,HCoV-229E/USA/ACRI_0256/2017,6756,2017-02-24
QJY77961,GenBank,MT438698,set:MT438698,replicase polyprotein 1a,Human coronavirus 229E,HCoV-229E/USA/ACRI_0256/2017,4083,2017-02-24
QJY77962,GenBank,MT438698,set:MT438698,spike protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0256/2017,1171,2017-02-24
QJY77963,GenBank,MT438698,set:MT438698,4a,Human coronavirus 229E,HCoV-229E/USA/ACRI_0256/2017,219,2017-02-24
QJY77964,GenBank,MT438698,set:MT438698,4b,Human coronavirus 229E,HCoV-229E/USA/ACRI_0256/2017,170,2017-02-24
QJY77965,GenBank,MT438698,set:MT438698,envelope protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0256/2017,77,2017-02-24
QJY77966,GenBank,MT438698,set:MT438698,membrane protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0256/2017,225,2017-02-24
QJY77967,GenBank,MT438698,set:MT438698,nucleocapsid protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0256/2017,389,2017-02-24
QJY77968,GenBank,MT438699,set:MT438699,replicase polyprotein 1ab,Human coronavirus 229E,HCoV-229E/USA/ACRI_0246/2017,6756,2017-02-27
QJY77969,GenBank,MT438699,set:MT438699,replicase polyprotein 1a,Human coronavirus 229E,HCoV-229E/USA/ACRI_0246/2017,4083,2017-02-27
QJY77970,GenBank,MT438699,set:MT438699,spike protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0246/2017,1171,2017-02-27
QJY77971,GenBank,MT438699,set:MT438699,4a,Human coronavirus 229E,HCoV-229E/USA/ACRI_0246/2017,219,2017-02-27
QJY77972,GenBank,MT438699,set:MT438699,4b,Human coronavirus 229E,HCoV-229E/USA/ACRI_0246/2017,170,2017-02-27
QJY77973,GenBank,MT438699,set:MT438699,envelope protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0246/2017,77,2017-02-27
QJY77974,GenBank,MT438699,set:MT438699,membrane protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0246/2017,225,2017-02-27
QJY77975,GenBank,MT438699,set:MT438699,nucleocapsid protein,Human coronavirus 229E,HCoV-229E/USA/ACRI_0246/2017,389,2017-02-27
QJY77976,GenBank,MT438700,set:MT438700,replicase polyprotein 1ab,Human coronavirus 229E,HCoV-229E/USA/UAMS_DID_0108/2017,6756,2017-01-27
QJY77977,GenBank,MT438700,set:MT438700,replicase polyprotein 1a,Human coronavirus 229E,HCoV-229E/USA/UAMS_DID_0108/2017,4083,2017-01-27
QJY77978,GenBank,MT438700,set:MT438700,spike protein,Human coronavirus 229E,HCoV-229E/USA/UAMS_DID_0108/2017,1172,2017-01-27
QJY77979,GenBank,MT438700,set:MT438700,4a,Human coronavirus 229E,HCoV-229E/USA/UAMS_DID_0108/2017,219,2017-01-27
QJY77980,GenBank,MT438700,set:MT438700,4b,Human coronavirus 229E,HCoV-229E/USA/UAMS_DID_0108/2017,170,2017-01-27
QJY77981,GenBank,MT438700,set:MT438700,envelope protein,Human coronavirus 229E,HCoV-229E/USA/UAMS_DID_0108/2017,77,2017-01-27
QJY77982,GenBank,MT438700,set:MT438700,membrane protein,Human coronavirus 229E,HCoV-229E/USA/UAMS_DID_0108/2017,225,2017-01-27
QJY77983,GenBank,MT438700,set:MT438700,nucleocapsid protein,Human coronavirus 229E,HCoV-229E/USA/UAMS_DID_0108/2017,389,2017-01-27
QGL06892,GenBank,MN086824,set:MN086824,polyprotein,Human coronavirus 229E,Arbial 2019,188,2019-02-24
QEO75983,GenBank,MN369046,set:MN369046,replicase polyprotein 1ab,Human coronavirus 229E,,6763,2018
QEO75984,GenBank,MN369046,set:MN369046,replicase polyprotein 1a,Human coronavirus 229E,,4090,2018
QEO75985,GenBank,MN369046,set:MN369046,spike protein,Human coronavirus 229E,,1171,2018
QEO75986,GenBank,MN369046,set:MN369046,accessory protein,Human coronavirus 229E,,219,2018
QEO75987,GenBank,MN369046,set:MN369046,envelope protein,Human coronavirus 229E,,77,2018
QEO75988,GenBank,MN369046,set:MN369046,membrane protein,Human coronavirus 229E,,225,2018
QEO75989,GenBank,MN369046,set:MN369046,nucleocapsid protein,Human coronavirus 229E,,383,2018
QEG03783,GenBank,MN306046,set:MN306046,replicase polyprotein 1ab,Human coronavirus 229E,,6763,2019
QEG03784,GenBank,MN306046,set:MN306046,replicase polyprotein 1a,Human coronavirus 229E,,4090,2019
QEG03785,GenBank,MN306046,set:MN306046,spike protein,Human coronavirus 229E,,1171,2019
QEG03786,GenBank,MN306046,set:MN306046,accessory protein,Human coronavirus 229E,,219,2019
QEG03787,GenBank,MN306046,set:MN306046,envelope protein,Human coronavirus 229E,,77,2019
QEG03788,GenBank,MN306046,set:MN306046,membrane protein,Human coronavirus 229E,,225,2019
QEG03789,GenBank,MN306046,set:MN306046,nucleocapsid protein,Human coronavirus 229E,,389,2019
AYI50177,GenBank,MH170145,set:MH170145,RNA dependent RNA polymerase,229E-related bat coronavirus,BatCoV5425/KEN/Trans Nzoia,81,2016-03
AYI50178,GenBank,MH170146,set:MH170146,RNA dependent RNA polymerase,229E-related bat coronavirus,BatCoV5743/KEN/Kwale,99,2016-03
AYI50179,GenBank,MH170147,set:MH170147,RNA dependent RNA polymerase,229E-related bat coronavirus,BatCoV5773/KEN/Kwale,81,2016-03
AIW52698,GenBank,KM055501,set:KM055501,nucleocapsid protein,Human coronavirus 229E,1512A_2009,389,2009
AIW52699,GenBank,KM055502,set:KM055502,nucleocapsid protein,Human coronavirus 229E,1518A_2009,389,2009
AIW52700,GenBank,KM055503,set:KM055503,nucleocapsid protein,Human coronavirus 229E,1546A_2009,389,2009
AIW52701,GenBank,KM055504,set:KM055504,nucleocapsid protein,Human coronavirus 229E,1658A_2009,389,2009
AIW52702,GenBank,KM055505,set:KM055505,nucleocapsid protein,Human coronavirus 229E,1667A_2009,389,2009
AIW52703,GenBank,KM055506,set:KM055506,nucleocapsid protein,Human coronavirus 229E,1761A_2010,389,2010
AIW52704,GenBank,KM055507,set:KM055507,nucleocapsid protein,Human coronavirus 229E,1781A_2010,389,2010
AIW52705,GenBank,KM055508,set:KM055508,nucleocapsid protein,Human coronavirus 229E,1782A_2010,389,2010
AIW52706,GenBank,KM055509,set:KM055509,nucleocapsid protein,Human coronavirus 229E,1827A_2010,389,2010
AIW52707,GenBank,KM055510,set:KM055510,nucleocapsid protein,Human coronavirus 229E,1829A_2010,389,2010
AIW52708,GenBank,KM055511,set:KM055511,nucleocapsid protein,Human coronavirus 229E,1990A_2010,389,2010
AIW52709,GenBank,KM055512,set:KM055512,nucleocapsid protein,Human coronavirus 229E,2764A_2011,389,2011
AIW52710,GenBank,KM055513,set:KM055513,nucleocapsid protein,Human coronavirus 229E,2961A_2011,389,2011
AIW52711,GenBank,KM055514,set:KM055514,nucleocapsid protein,Human coronavirus 229E,359A_2007,389,2007
AIW52712,GenBank,KM055515,set:KM055515,nucleocapsid protein,Human coronavirus 229E,432A_2007,389,2007
AIW52713,GenBank,KM055516,set:KM055516,nucleocapsid protein,Human coronavirus 229E,494A_2008,389,2008
AIW52714,GenBank,KM055517,set:KM055517,nucleocapsid protein,Human coronavirus 229E,507A_2008,389,2008
AIW52715,GenBank,KM055518,set:KM055518,nucleocapsid protein,Human coronavirus 229E,693A_2008,389,2008
AIW52716,GenBank,KM055519,set:KM055519,nucleocapsid protein,Human coronavirus 229E,748_2005,389,2005
AIW52717,GenBank,KM055520,set:KM055520,nucleocapsid protein,Human coronavirus 229E,8339_2009,389,2009
AIW52718,GenBank,KM055521,set:KM055521,nucleocapsid protein,Human coronavirus 229E,8348_2009,389,2009
AIW52719,GenBank,KM055522,set:KM055522,nucleocapsid protein,Human coronavirus 229E,8425_2009,389,2009
AIW52720,GenBank,KM055523,set:KM055523,nucleocapsid protein,Human coronavirus 229E,857_2005,389,2005
AIW52721,GenBank,KM055524,set:KM055524,nucleocapsid protein,Human coronavirus 229E,11949_2011,389,2011
AIW52722,GenBank,KM055525,set:KM055525,nucleoprotein,Human coronavirus 229E,1424A_2009,389,2009
AIW52723,GenBank,KM055526,set:KM055526,nucleoprotein,Human coronavirus 229E,1482A_2009,389,2009
AIW52724,GenBank,KM055527,set:KM055527,nucleoprotein,Human coronavirus 229E,1649A_2009,389,2009
AIW52725,GenBank,KM055528,set:KM055528,nucleoprotein,Human coronavirus 229E,2861A_2011,389,2011
AIW52726,GenBank,KM055529,set:KM055529,nucleoprotein,Human coronavirus 229E,2981A_2011,389,2011
AIW52727,GenBank,KM055530,set:KM055530,nucleoprotein,Human coronavirus 229E,8373_2009,389,2009
AIW52728,GenBank,KM055531,set:KM055531,spike glycoprotein,Human coronavirus 229E,11949_2011,1171,2011
AIW52729,GenBank,KM055532,set:KM055532,spike glycoprotein,Human coronavirus 229E,1512A_2009,1171,2009
AIW52730,GenBank,KM055533,set:KM055533,spike glycoprotein,Human coronavirus 229E,1518A_2009,1171,2009
AIW52731,GenBank,KM055534,set:KM055534,spike glycoprotein,Human coronavirus 229E,1546A_2009,1171,2009
AIW52732,GenBank,KM055535,set:KM055535,spike glycoprotein,Human coronavirus 229E,1649A_2009,1171,2009
AIW52733,GenBank,KM055536,set:KM055536,spike glycoprotein,Human coronavirus 229E,1658A_2009,1171,2009
AIW52734,GenBank,KM055537,set:KM055537,spike glycoprotein,Human coronavirus 229E,1667A_2009,1171,2009
AIW52735,GenBank,KM055538,set:KM055538,spike glycoprotein,Human coronavirus 229E,1761A_2010,1171,2010
AIW52736,GenBank,KM055539,set:KM055539,spike glycoprotein,Human coronavirus 229E,1781A_2010,1171,2010
AIW52737,GenBank,KM055540,set:KM055540,spike glycoprotein,Human coronavirus 229E,1782A_2010,1171,2010
AIW52738,GenBank,KM055541,set:KM055541,spike glycoprotein,Human coronavirus 229E,1827A_2010,1171,2010
AIW52739,GenBank,KM055542,set:KM055542,spike glycoprotein,Human coronavirus 229E,1829A_2010,1171,2010
AIW52740,GenBank,KM055543,set:KM055543,spike glycoprotein,Human coronavirus 229E,1990A_2010,1171,2010
AIW52741,GenBank,KM055544,set:KM055544,spike glycoprotein,Human coronavirus 229E,2764A_2011,1171,2011
AIW52742,GenBank,KM055545,set:KM055545,spike glycoprotein,Human coronavirus 229E,8339_2009,1171,2009
AIW52743,GenBank,KM055546,set:KM055546,spike glycoprotein,Human coronavirus 229E,8373_2009,1171,2009
AIW52744,GenBank,KM055547,set:KM055547,spike glycoprotein,Human coronavirus 229E,8425_2009,1171,2009
AIW52745,GenBank,KM055548,set:KM055548,spike glycoprotein,Human coronavirus 229E,2861A_2011,1171,2011
AIW52746,GenBank,KM055549,set:KM055549,spike glycoprotein,Human coronavirus 229E,2961A_2011,1171,2011
AIW52747,GenBank,KM055550,set:KM055550,spike glycoprotein,Human coronavirus 229E,2981A_2011,1171,2011
AIW52748,GenBank,KM055551,set:KM055551,spike glycoprotein,Human coronavirus 229E,359A_2007,1170,2007
AIW52749,GenBank,KM055552,set:KM055552,spike glycoprotein,Human coronavirus 229E,423A_2007,1170,2007
AIW52750,GenBank,KM055553,set:KM055553,spike glycoprotein,Human coronavirus 229E,1482A_2009,1170,2009
AIW52751,GenBank,KM055554,set:KM055554,spike glycoprotein,Human coronavirus 229E,494A_2008,1170,2008
AIW52752,GenBank,KM055555,set:KM055555,spike glycoprotein,Human coronavirus 229E,507A_2008,1170,2008
AIW52753,GenBank,KM055556,set:KM055556,spike glycoprotein,Human coronavirus 229E,693A_2008,1170,2008
AIW52754,GenBank,KM055557,set:KM055557,spike glycoprotein,Human coronavirus 229E,748_2005,1170,2005
AIW52755,GenBank,KM055558,set:KM055558,spike glycoprotein,Human coronavirus 229E,8348_2009,1170,2009
AIW52756,GenBank,KM055559,set:KM055559,spike glycoprotein,Human coronavirus 229E,857_2005,1170,2005
AIW52757,GenBank,KM055560,set:KM055560,spike glycoprotein,Human coronavirus 229E,1424A_2009,1170,2009
AIW52758,GenBank,KM055561,set:KM055561,RNA-dependent RNA polymerase,Human coronavirus 229E,1424A_2009,927,2009
AIW52759,GenBank,KM055562,set:KM055562,RNA-dependent RNA polymerase,Human coronavirus 229E,1482A_2009,927,2009
AIW52760,GenBank,KM055563,set:KM055563,RNA-dependent RNA polymerase,Human coronavirus 229E,1512A_2009,927,2009
AIW52761,GenBank,KM055564,set:KM055564,RNA-dependent RNA polymerase,Human coronavirus 229E,1518A_2009,927,2009
AIW52762,GenBank,KM055565,set:KM055565,RNA-dependent RNA polymerase,Human coronavirus 229E,1546A_2009,927,2009
AIW52763,GenBank,KM055566,set:KM055566,RNA-dependent RNA polymerase,Human coronavirus 229E,1649A_2009,927,2009
AIW52764,GenBank,KM055567,set:KM055567,RNA-dependent RNA polymerase,Human coronavirus 229E,1658A_2009,927,2009
AIW52765,GenBank,KM055568,set:KM055568,RNA-dependent RNA polymerase,Human coronavirus 229E,1667A_2009,927,2009
AIW52766,GenBank,KM055569,set:KM055569,RNA-dependent RNA polymerase,Human coronavirus 229E,1761A_2010,927,2010
AIW52767,GenBank,KM055570,set:KM055570,RNA-dependent RNA polymerase,Human coronavirus 229E,1781A_2010,927,2010
AIW52768,GenBank,KM055571,set:KM055571,RNA-dependent RNA polymerase,Human coronavirus 229E,1782A_2010,927,2010
AIW52769,GenBank,KM055572,set:KM055572,RNA-dependent RNA polymerase,Human coronavirus 229E,1827A_2010,927,2010
AIW52770,GenBank,KM055573,set:KM055573,RNA-dependent RNA polymerase,Human coronavirus 229E,1829A_2010,927,2010
AIW52771,GenBank,KM055574,set:KM055574,RNA-dependent RNA polymerase,Human coronavirus 229E,1990A_2010,927,2010
AIW52772,GenBank,KM055575,set:KM055575,RNA-dependent RNA polymerase,Human coronavirus 229E,2764A_2011,927,2011
AIW52773,GenBank,KM055576,set:KM055576,RNA-dependent RNA polymerase,Human coronavirus 229E,2861A_2011,927,2011
AIW52774,GenBank,KM055577,set:KM055577,RNA-dependent RNA polymerase,Human coronavirus 229E,2961A_2011,927,2011
AIW52775,GenBank,KM055578,set:KM055578,RNA-dependent RNA polymerase,Human coronavirus 229E,2981A_2011,927,2011
AIW52776,GenBank,KM055579,set:KM055579,RNA-dependent RNA polymerase,Human coronavirus 229E,359A_2007,927,2007
AIW52777,GenBank,KM055580,set:KM055580,RNA-dependent RNA polymerase,Human coronavirus 229E,423A_2007,927,2007
AIW52778,GenBank,KM055581,set:KM055581,RNA-dependent RNA polymerase,Human coronavirus 229E,494A_2008,927,2008
AIW52779,GenBank,KM055582,set:KM055582,RNA-dependent RNA polymerase,Human coronavirus 229E,507A_2008,927,2008
AIW52780,GenBank,KM055583,set:KM055583,RNA-dependent RNA polymerase,Human coronavirus 229E,693A_2008,927,2008
AIW52781,GenBank,KM055584,set:KM055584,RNA-dependent RNA polymerase,Human coronavirus 229E,748_2005,927,2005
AIW52782,GenBank,KM055585,set:KM055585,RNA-dependent RNA polymerase,Human coronavirus 229E,857_2005,927,2005
AIW52783,GenBank,KM055586,set:KM055586,RNA-dependent RNA polymerase,Human coronavirus 229E,8339_2009,927,2009
AIW52784,GenBank,KM055587,set:KM055587,RNA-dependent RNA polymerase,Human coronavirus 229E,8348_2009,927,2009
AIW52785,GenBank,KM055588,set:KM055588,RNA-dependent RNA polymerase,Human coronavirus 229E,8373_2009,927,2009
AIW52786,GenBank,KM055589,set:KM055589,RNA-dependent RNA polymerase,Human coronavirus 229E,8425_2009,927,2009
AIW52787,GenBank,KM055590,set:KM055590,RNA-dependent RNA polymerase,Human coronavirus 229E,11949_2011,927,2011
AWH62679,GenBank,MH048989,set:MH048989,spike protein,Human coronavirus 229E,,1171,2014
