Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
QNF22533,Feline coronavirus,GenBank,,MT606121,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22534,Feline coronavirus,GenBank,,MT606121,,Alphacoronavirus 1,177,accessory protein 7b,
QNF22535,Feline coronavirus,GenBank,,MT606122,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22536,Feline coronavirus,GenBank,,MT606122,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22537,Feline coronavirus,GenBank,,MT606123,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22538,Feline coronavirus,GenBank,,MT606123,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22539,Feline coronavirus,GenBank,,MT606124,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22540,Feline coronavirus,GenBank,,MT606124,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22541,Feline coronavirus,GenBank,,MT606125,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22542,Feline coronavirus,GenBank,,MT606125,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22543,Feline coronavirus,GenBank,,MT606126,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22544,Feline coronavirus,GenBank,,MT606126,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22545,Feline coronavirus,GenBank,,MT606127,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22546,Feline coronavirus,GenBank,,MT606127,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22547,Feline coronavirus,GenBank,,MT606128,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22548,Feline coronavirus,GenBank,,MT606128,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22549,Feline coronavirus,GenBank,,MT606129,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22550,Feline coronavirus,GenBank,,MT606129,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22551,Feline coronavirus,GenBank,,MT606130,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22552,Feline coronavirus,GenBank,,MT606130,,Alphacoronavirus 1,177,accessory protein 7b,
QNF22553,Feline coronavirus,GenBank,,MT606131,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22554,Feline coronavirus,GenBank,,MT606131,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22555,Feline coronavirus,GenBank,,MT606132,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22556,Feline coronavirus,GenBank,,MT606132,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22557,Feline coronavirus,GenBank,,MT606133,,Alphacoronavirus 1,4,accessory protein 7a,
QNF22558,Feline coronavirus,GenBank,,MT606133,,Alphacoronavirus 1,90,accessory protein 7b,
QNF22559,Feline coronavirus,GenBank,,MT606134,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22560,Feline coronavirus,GenBank,,MT606134,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22561,Feline coronavirus,GenBank,,MT606135,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22562,Feline coronavirus,GenBank,,MT606135,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22563,Feline coronavirus,GenBank,,MT606136,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22564,Feline coronavirus,GenBank,,MT606136,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22565,Feline coronavirus,GenBank,,MT606137,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22566,Feline coronavirus,GenBank,,MT606137,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22567,Feline coronavirus,GenBank,,MT606138,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22568,Feline coronavirus,GenBank,,MT606138,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22569,Feline coronavirus,GenBank,,MT606139,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22570,Feline coronavirus,GenBank,,MT606139,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22571,Feline coronavirus,GenBank,,MT606140,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22572,Feline coronavirus,GenBank,,MT606140,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22573,Feline coronavirus,GenBank,,MT606141,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22574,Feline coronavirus,GenBank,,MT606141,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22575,Feline coronavirus,GenBank,,MT606142,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22576,Feline coronavirus,GenBank,,MT606142,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22577,Feline coronavirus,GenBank,,MT606143,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22578,Feline coronavirus,GenBank,,MT606143,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22579,Feline coronavirus,GenBank,,MT606144,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22580,Feline coronavirus,GenBank,,MT606144,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22581,Feline coronavirus,GenBank,,MT606145,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22582,Feline coronavirus,GenBank,,MT606145,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22583,Feline coronavirus,GenBank,,MT606146,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22584,Feline coronavirus,GenBank,,MT606146,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22585,Feline coronavirus,GenBank,,MT606147,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22586,Feline coronavirus,GenBank,,MT606147,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22587,Feline coronavirus,GenBank,,MT606148,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22588,Feline coronavirus,GenBank,,MT606148,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22589,Feline coronavirus,GenBank,,MT606149,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22590,Feline coronavirus,GenBank,,MT606149,,Alphacoronavirus 1,210,accessory protein 7b,
QNF22591,Feline coronavirus,GenBank,,MT606150,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22592,Feline coronavirus,GenBank,,MT606150,,Alphacoronavirus 1,116,accessory protein 7b,
QNF22593,Feline coronavirus,GenBank,,MT606151,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22594,Feline coronavirus,GenBank,,MT606151,,Alphacoronavirus 1,16,accessory protein 7b,
QNF22595,Feline coronavirus,GenBank,,MT606152,,Alphacoronavirus 1,14,accessory protein 7a,
QNF22596,Feline coronavirus,GenBank,,MT606152,,Alphacoronavirus 1,53,accessory protein 7b,
QJX60218,Feline coronavirus,GenBank,set:MN528739,MN528739,2019011901,Alphacoronavirus 1,127,RNA-dependent RNA polymerase,2019-01-19
QJX60219,Feline coronavirus,GenBank,set:MN528741,MN528741,C2018120401,Alphacoronavirus 1,127,RNA-dependent RNA polymerase,2018-12-04
QJW71378,Feline coronavirus,GenBank,set:MT250347,MT250347,MIAaFc@11,Alphacoronavirus 1,32,spike protein,2011
QJW71379,Feline coronavirus,GenBank,set:MT250348,MT250348,MI1aFa@12,Alphacoronavirus 1,32,spike protein,2012
QJW71380,Feline coronavirus,GenBank,set:MT250349,MT250349,MIBaFc@12,Alphacoronavirus 1,32,spike protein,2012
QJW71381,Feline coronavirus,GenBank,set:MT250350,MT250350,MICaFn@13,Alphacoronavirus 1,32,spike protein,2013
QJW71382,Feline coronavirus,GenBank,set:MT250351,MT250351,MI1bFc@13,Alphacoronavirus 1,32,spike protein,2013
QJW71383,Feline coronavirus,GenBank,set:MT250352,MT250352,TRAaFa@13,Alphacoronavirus 1,32,spike protein,2013
QJW71384,Feline coronavirus,GenBank,set:MT250353,MT250353,UV1aFn@13,Alphacoronavirus 1,32,spike protein,2013
QJW71385,Feline coronavirus,GenBank,set:MT250354,MT250354,MIDaEs@13,Alphacoronavirus 1,32,spike protein,2013
QJW71386,Feline coronavirus,GenBank,set:MT250355,MT250355,PVAaEf@14,Alphacoronavirus 1,32,spike protein,2014
QJW71387,Feline coronavirus,GenBank,set:MT250356,MT250356,PVAbEf@14,Alphacoronavirus 1,32,spike protein,2014
QJW71388,Feline coronavirus,GenBank,set:MT250357,MT250357,PVAcEf@14,Alphacoronavirus 1,32,spike protein,2014
QJW71389,Feline coronavirus,GenBank,set:MT250358,MT250358,PVAdEf@14,Alphacoronavirus 1,32,spike protein,2014
QJW71390,Feline coronavirus,GenBank,set:MT250359,MT250359,PVAgEf@14,Alphacoronavirus 1,32,spike protein,2014
QJW71391,Feline coronavirus,GenBank,set:MT250360,MT250360,PVAeEf@14,Alphacoronavirus 1,32,spike protein,2014
QJW71392,Feline coronavirus,GenBank,set:MT250361,MT250361,PVAfEf@14,Alphacoronavirus 1,32,spike protein,2014
QJW71393,Feline coronavirus,GenBank,set:MT250362,MT250362,RH1aFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71394,Feline coronavirus,GenBank,set:MT250363,MT250363,RH1bFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71395,Feline coronavirus,GenBank,set:MT250364,MT250364,MG1aFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71396,Feline coronavirus,GenBank,set:MT250365,MT250365,MG1bEt@14,Alphacoronavirus 1,32,spike protein,2014
QJW71397,Feline coronavirus,GenBank,set:MT250366,MT250366,RH1cFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71398,Feline coronavirus,GenBank,set:MT250367,MT250367,COAaFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71399,Feline coronavirus,GenBank,set:MT250368,MT250368,RH1dFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71400,Feline coronavirus,GenBank,set:MT250369,MT250369,MIEaFi@14,Alphacoronavirus 1,32,spike protein,2014
QJW71401,Feline coronavirus,GenBank,set:MT250370,MT250370,RH1eFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71402,Feline coronavirus,GenBank,set:MT250371,MT250371,SGAaFb@14,Alphacoronavirus 1,32,spike protein,2014
QJW71403,Feline coronavirus,GenBank,set:MT250372,MT250372,MGAaFe@14,Alphacoronavirus 1,32,spike protein,2014
QJW71404,Feline coronavirus,GenBank,set:MT250373,MT250373,VGAaFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71405,Feline coronavirus,GenBank,set:MT250374,MT250374,ROAaFl@14,Alphacoronavirus 1,32,spike protein,2014
QJW71406,Feline coronavirus,GenBank,set:MT250375,MT250375,VGAbEn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71407,Feline coronavirus,GenBank,set:MT250376,MT250376,VGBaFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71408,Feline coronavirus,GenBank,set:MT250377,MT250377,VGCaFn@14,Alphacoronavirus 1,32,spike protein,2014
QJW71409,Feline coronavirus,GenBank,set:MT250378,MT250378,BGAaFc@15,Alphacoronavirus 1,32,spike protein,2015
QJW71410,Feline coronavirus,GenBank,set:MT250379,MT250379,LSAaFe@15,Alphacoronavirus 1,32,spike protein,2015
QJB18345,Feline coronavirus,GenBank,set:MN528742,MN528742,2019011901,Alphacoronavirus 1,140,membrane protein,2019-01-19
QGZ00538,Feline infectious peritonitis virus,GenBank,set:MK987175,MK987175,HRB/XF17,Alphacoronavirus 1,1452,S,2017-07-16
QGH83691,Feline infectious peritonitis virus,GenBank,set:MK840958,MK840958,A,Alphacoronavirus 1,377,N,2017-07-08
QFI56957,Feline coronavirus,GenBank,set:MK736783,MK736783,,Alphacoronavirus 1,36,spike protein,2017-10
QFI56958,Feline coronavirus,GenBank,set:MK736784,MK736784,,Alphacoronavirus 1,36,spike protein,2017-10
QFI56959,Feline coronavirus,GenBank,set:MK736785,MK736785,,Alphacoronavirus 1,36,spike protein,2017-12
QFI56960,Feline coronavirus,GenBank,set:MK736786,MK736786,,Alphacoronavirus 1,36,spike protein,2018-02
QFI56961,Feline coronavirus,GenBank,set:MK736787,MK736787,,Alphacoronavirus 1,36,spike protein,2018-03
QFI56962,Feline coronavirus,GenBank,set:MK736788,MK736788,,Alphacoronavirus 1,36,spike protein,2018-03
QFI56963,Feline coronavirus,GenBank,set:MK736789,MK736789,,Alphacoronavirus 1,36,spike protein,2018-03
QFI56964,Feline coronavirus,GenBank,set:MK736790,MK736790,,Alphacoronavirus 1,36,spike protein,2018-03
QFI56965,Feline coronavirus,GenBank,set:MK736791,MK736791,,Alphacoronavirus 1,36,spike protein,2018-03
QFI56966,Feline coronavirus,GenBank,set:MK736792,MK736792,,Alphacoronavirus 1,36,spike protein,2018-03
QFI56967,Feline coronavirus,GenBank,set:MK736793,MK736793,,Alphacoronavirus 1,36,spike protein,2018-04
QFI56968,Feline coronavirus,GenBank,set:MK736794,MK736794,,Alphacoronavirus 1,36,spike protein,2018-05
QFI56969,Feline coronavirus,GenBank,set:MK736795,MK736795,,Alphacoronavirus 1,36,spike protein,2018-06
QFI56970,Feline coronavirus,GenBank,set:MK736796,MK736796,,Alphacoronavirus 1,36,spike protein,2018-06
QFI56971,Feline coronavirus,GenBank,set:MK736797,MK736797,,Alphacoronavirus 1,36,spike protein,2018-06
QFI56972,Feline coronavirus,GenBank,set:MK736798,MK736798,,Alphacoronavirus 1,36,spike protein,2018-06
QFI56973,Feline coronavirus,GenBank,set:MK736799,MK736799,,Alphacoronavirus 1,36,spike protein,2018-06
QFI56974,Feline coronavirus,GenBank,set:MK736800,MK736800,,Alphacoronavirus 1,36,spike protein,2018-06
QFI56975,Feline coronavirus,GenBank,set:MK736801,MK736801,,Alphacoronavirus 1,36,spike protein,2018-07
QFI56976,Feline coronavirus,GenBank,set:MK736802,MK736802,,Alphacoronavirus 1,36,spike protein,2018-07
QFI56977,Feline coronavirus,GenBank,set:MK736803,MK736803,,Alphacoronavirus 1,36,spike protein,2018-08
QFI56978,Feline coronavirus,GenBank,set:MK736804,MK736804,,Alphacoronavirus 1,36,spike protein,2018-09
QFI56979,Feline coronavirus,GenBank,set:MK736805,MK736805,,Alphacoronavirus 1,36,spike protein,2018-11
QFI56980,Feline coronavirus,GenBank,set:MK736806,MK736806,,Alphacoronavirus 1,36,spike protein,2018-03
QFI56981,Feline coronavirus,GenBank,set:MK736807,MK736807,,Alphacoronavirus 1,36,spike protein,2018-05
QFI56982,Feline coronavirus,GenBank,set:MK736808,MK736808,,Alphacoronavirus 1,36,spike protein,2018-05
QFI56983,Feline coronavirus,GenBank,set:MK736809,MK736809,,Alphacoronavirus 1,36,spike protein,2018-09
QFI56984,Feline coronavirus,GenBank,set:MK736810,MK736810,,Alphacoronavirus 1,36,spike protein,2018-09
QDM36985,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,6687,polyprotein 1ab,2018-04
QDM36986,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,4020,polyprotein 1a,2018-04
QDM36987,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,1465,spike protein,2018-04
QDM36988,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,70,non-structural protein 3a,2018-04
QDM36989,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,73,non-structural protein 3b,2018-04
QDM36990,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,82,small envelope protein,2018-04
QDM36991,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,263,membrane glycoprotein,2018-04
QDM36992,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,377,nucleocapsid protein,2018-04
QDM36993,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,101,non-structural protein 7a,2018-04
QDM36994,Feline coronavirus,GenBank,set:MN165107,MN165107,XXN,Alphacoronavirus 1,206,non-structural protein 7b,2018-04
QBI70969,Feline coronavirus,GenBank,set:MH576463,MH576463,FCoV_CU-19,Alphacoronavirus 1,88,ORF6b,2017
QBI70970,Feline coronavirus,GenBank,set:MH576464,MH576464,FCoV_CU-20,Alphacoronavirus 1,88,ORF6b,2017
QBI70971,Feline coronavirus,GenBank,set:MH576465,MH576465,FCoV_CU-67,Alphacoronavirus 1,88,ORF6b,2017
QBI70972,Feline infectious peritonitis virus,GenBank,set:MH576466,MH576466,FIPV_CU-21/2017,Alphacoronavirus 1,74,E2-peplomer protein,2017
AZH81389,Feline infectious peritonitis virus,GenBank,set:MF357035,MF357035,NTUVP001,Alphacoronavirus 1,32,spike protein,2015-08
AZH81390,Feline infectious peritonitis virus,GenBank,set:MF357036,MF357036,NTUVP002,Alphacoronavirus 1,32,spike protein,2017-05
AZH81391,Feline infectious peritonitis virus,GenBank,set:MF357037,MF357037,NTUVP003,Alphacoronavirus 1,32,spike protein,2016-01
AZH81392,Feline infectious peritonitis virus,GenBank,set:MF357038,MF357038,NTUVP004,Alphacoronavirus 1,32,spike protein,2015-08
AZH81393,Feline infectious peritonitis virus,GenBank,set:MF357039,MF357039,NTUVP005,Alphacoronavirus 1,32,spike protein,2016-08
AZH81394,Feline infectious peritonitis virus,GenBank,set:MF357040,MF357040,NTUVP006,Alphacoronavirus 1,32,spike protein,2016-02
AZH81395,Feline infectious peritonitis virus,GenBank,set:MF357041,MF357041,NTUVP007,Alphacoronavirus 1,32,spike protein,2016-04
AZH81396,Feline infectious peritonitis virus,GenBank,set:MF357042,MF357042,NTUVP008,Alphacoronavirus 1,32,spike protein,2016-08
AZH81397,Feline infectious peritonitis virus,GenBank,set:MF357043,MF357043,NTUVP009,Alphacoronavirus 1,32,spike protein,2016-04
AZH81398,Feline infectious peritonitis virus,GenBank,set:MF357044,MF357044,NTUVP010,Alphacoronavirus 1,32,spike protein,2016-06
AZH81399,Feline infectious peritonitis virus,GenBank,set:MF357045,MF357045,NTUVP011,Alphacoronavirus 1,32,spike protein,2016-04
AZH81400,Feline infectious peritonitis virus,GenBank,set:MF357046,MF357046,NTUVP012,Alphacoronavirus 1,32,spike protein,2017-05
AZH81401,Feline infectious peritonitis virus,GenBank,set:MF357047,MF357047,NTUVP013,Alphacoronavirus 1,32,spike protein,2016-06
AZH81402,Feline infectious peritonitis virus,GenBank,set:MF357048,MF357048,NTUVP014,Alphacoronavirus 1,32,spike protein,2016-04
AZH81403,Feline infectious peritonitis virus,GenBank,set:MF357049,MF357049,NTUVP015,Alphacoronavirus 1,32,spike protein,2016-04
AZH81404,Feline infectious peritonitis virus,GenBank,set:MF357050,MF357050,NTUVP016,Alphacoronavirus 1,32,spike protein,2016-08
AZH81405,Feline infectious peritonitis virus,GenBank,set:MF357051,MF357051,NTUVP017,Alphacoronavirus 1,32,spike protein,2017-05
AZH81406,Feline infectious peritonitis virus,GenBank,set:MF357052,MF357052,NTUVP034,Alphacoronavirus 1,32,spike protein,2016-08
AZH81407,Feline infectious peritonitis virus,GenBank,set:MF357053,MF357053,NTUVP035,Alphacoronavirus 1,32,spike protein,2016-04
AZH81408,Feline infectious peritonitis virus,GenBank,set:MF357054,MF357054,NTUVP036,Alphacoronavirus 1,32,spike protein,2016-04
AYU74791,Feline coronavirus,GenBank,set:MG892395,MG892395,,Alphacoronavirus 1,56,spike protein,2017-02
AYU74792,Feline coronavirus,GenBank,set:MG892396,MG892396,,Alphacoronavirus 1,56,spike protein,2017-02
AYU74793,Feline coronavirus,GenBank,set:MG892397,MG892397,,Alphacoronavirus 1,56,spike protein,2017-02
AYU74794,Feline coronavirus,GenBank,set:MG892398,MG892398,,Alphacoronavirus 1,56,spike protein,2017-03
AYU74795,Feline coronavirus,GenBank,set:MG892399,MG892399,,Alphacoronavirus 1,56,spike protein,2017-03
AYU74796,Feline coronavirus,GenBank,set:MG892400,MG892400,,Alphacoronavirus 1,56,spike protein,2017-03
AYU74797,Feline coronavirus,GenBank,set:MG892401,MG892401,,Alphacoronavirus 1,56,spike protein,2017-03
AYU74798,Feline coronavirus,GenBank,set:MG892402,MG892402,,Alphacoronavirus 1,56,spike protein,2017-03
AYU74799,Feline coronavirus,GenBank,set:MG892403,MG892403,,Alphacoronavirus 1,56,spike protein,2017-03
AYU74800,Feline coronavirus,GenBank,set:MG892404,MG892404,,Alphacoronavirus 1,56,spike protein,2017-04
AYU74801,Feline coronavirus,GenBank,set:MG892405,MG892405,,Alphacoronavirus 1,56,spike protein,2017-04
AYU74802,Feline coronavirus,GenBank,set:MG892406,MG892406,,Alphacoronavirus 1,56,spike protein,2017-05
AYU74803,Feline coronavirus,GenBank,set:MG892407,MG892407,,Alphacoronavirus 1,56,spike protein,2017-06
AYU74804,Feline coronavirus,GenBank,set:MG892408,MG892408,,Alphacoronavirus 1,56,spike protein,2017-07
AYU74805,Feline coronavirus,GenBank,set:MG892409,MG892409,,Alphacoronavirus 1,56,spike protein,2017-08
AYU74806,Feline coronavirus,GenBank,set:MG892410,MG892410,,Alphacoronavirus 1,56,spike protein,2017-11
AYU74807,Feline coronavirus,GenBank,set:MG892411,MG892411,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74808,Feline coronavirus,GenBank,set:MG892412,MG892412,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74809,Feline coronavirus,GenBank,set:MG892413,MG892413,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74810,Feline coronavirus,GenBank,set:MG892414,MG892414,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74811,Feline coronavirus,GenBank,set:MG892415,MG892415,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74812,Feline coronavirus,GenBank,set:MG892416,MG892416,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74813,Feline coronavirus,GenBank,set:MG892417,MG892417,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74814,Feline coronavirus,GenBank,set:MG892418,MG892418,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74815,Feline coronavirus,GenBank,set:MG892419,MG892419,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74816,Feline coronavirus,GenBank,set:MG892420,MG892420,,Alphacoronavirus 1,54,spike protein,2017-12
AYU74817,Feline coronavirus,GenBank,set:MG892421,MG892421,,Alphacoronavirus 1,56,spike protein,2017-12
AYU74818,Feline coronavirus,GenBank,set:MG892422,MG892422,,Alphacoronavirus 1,56,spike protein,2017-12
