Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
AWG96879,Porcine deltacoronavirus,GenBank,set:MG837132,MG837132,KNU16-07-P20,Coronavirus HKU15,83,envelope protein,2016-11
AWG96880,Porcine deltacoronavirus,GenBank,set:MG837132,MG837132,KNU16-07-P20,Coronavirus HKU15,217,membrane protein,2016-11
AWG96881,Porcine deltacoronavirus,GenBank,set:MG837132,MG837132,KNU16-07-P20,Coronavirus HKU15,94,nonstructural protein,2016-11
AWG96882,Porcine deltacoronavirus,GenBank,set:MG837132,MG837132,KNU16-07-P20,Coronavirus HKU15,342,nucleocapsid protein,2016-11
AWG96883,Porcine deltacoronavirus,GenBank,set:MG837132,MG837132,KNU16-07-P20,Coronavirus HKU15,200,nonstructural protein,2016-11
AWG96884,Porcine deltacoronavirus,GenBank,set:MG837133,MG837133,KNU16-07-P30,Coronavirus HKU15,1160,spike protein,2016-11
AWG96885,Porcine deltacoronavirus,GenBank,set:MG837133,MG837133,KNU16-07-P30,Coronavirus HKU15,83,envelope protein,2016-11
AWG96886,Porcine deltacoronavirus,GenBank,set:MG837133,MG837133,KNU16-07-P30,Coronavirus HKU15,217,membrane protein,2016-11
AWG96887,Porcine deltacoronavirus,GenBank,set:MG837133,MG837133,KNU16-07-P30,Coronavirus HKU15,94,nonstructural protein,2016-11
AWG96888,Porcine deltacoronavirus,GenBank,set:MG837133,MG837133,KNU16-07-P30,Coronavirus HKU15,342,nucleocapsid protein,2016-11
AWG96889,Porcine deltacoronavirus,GenBank,set:MG837133,MG837133,KNU16-07-P30,Coronavirus HKU15,200,nonstructural protein,2016-11
AVZ61080,Porcine deltacoronavirus,GenBank,set:MG242062,MG242062,CHN-HeB1-2017,Coronavirus HKU15,6265,ORF1ab protein,2017
AVZ61081,Porcine deltacoronavirus,GenBank,set:MG242062,MG242062,CHN-HeB1-2017,Coronavirus HKU15,3624,ORF1a protein,2017
AVZ61082,Porcine deltacoronavirus,GenBank,set:MG242062,MG242062,CHN-HeB1-2017,Coronavirus HKU15,1159,spike protein,2017
AVZ61083,Porcine deltacoronavirus,GenBank,set:MG242062,MG242062,CHN-HeB1-2017,Coronavirus HKU15,83,envelope protein,2017
AVZ61084,Porcine deltacoronavirus,GenBank,set:MG242062,MG242062,CHN-HeB1-2017,Coronavirus HKU15,217,membrane protein,2017
AVZ61085,Porcine deltacoronavirus,GenBank,set:MG242062,MG242062,CHN-HeB1-2017,Coronavirus HKU15,94,NS6 protein,2017
AVZ61086,Porcine deltacoronavirus,GenBank,set:MG242062,MG242062,CHN-HeB1-2017,Coronavirus HKU15,342,nucleocapsid protein,2017
AVZ61087,Porcine deltacoronavirus,GenBank,set:MG242062,MG242062,CHN-HeB1-2017,Coronavirus HKU15,200,NS7 protein,2017
AVY03266,Porcine deltacoronavirus,GenBank,set:MG738720,MG738720,,Coronavirus HKU15,342,N protein,2017-08
BBA66304,Porcine deltacoronavirus,GenBank,set:LC260038,LC260038,,Coronavirus HKU15,6267,polyprotein,2014-05
BBA66305,Porcine deltacoronavirus,GenBank,set:LC260038,LC260038,,Coronavirus HKU15,1160,spike protein,2014-05
BBA66306,Porcine deltacoronavirus,GenBank,set:LC260038,LC260038,,Coronavirus HKU15,83,envelope protein,2014-05
BBA66307,Porcine deltacoronavirus,GenBank,set:LC260038,LC260038,,Coronavirus HKU15,217,membrane protein,2014-05
BBA66308,Porcine deltacoronavirus,GenBank,set:LC260038,LC260038,,Coronavirus HKU15,94,non-structural protein 6,2014-05
BBA66309,Porcine deltacoronavirus,GenBank,set:LC260038,LC260038,,Coronavirus HKU15,342,nucleocapsid protein,2014-05
BBA66310,Porcine deltacoronavirus,GenBank,set:LC260038,LC260038,,Coronavirus HKU15,200,non-structural protein 7,2014-05
BBA66311,Porcine deltacoronavirus,GenBank,set:LC260039,LC260039,,Coronavirus HKU15,6267,polyprotein,2014-05
BBA66312,Porcine deltacoronavirus,GenBank,set:LC260039,LC260039,,Coronavirus HKU15,1160,spike protein,2014-05
BBA66313,Porcine deltacoronavirus,GenBank,set:LC260039,LC260039,,Coronavirus HKU15,83,envelope protein,2014-05
BBA66314,Porcine deltacoronavirus,GenBank,set:LC260039,LC260039,,Coronavirus HKU15,217,membrane protein,2014-05
BBA66315,Porcine deltacoronavirus,GenBank,set:LC260039,LC260039,,Coronavirus HKU15,94,non-structural protein 6,2014-05
BBA66316,Porcine deltacoronavirus,GenBank,set:LC260039,LC260039,,Coronavirus HKU15,342,nucleocapsid protein,2014-05
BBA66317,Porcine deltacoronavirus,GenBank,set:LC260039,LC260039,,Coronavirus HKU15,200,non-structural protein 7,2014-05
BBA66318,Porcine deltacoronavirus,GenBank,set:LC260040,LC260040,,Coronavirus HKU15,6267,polyprotein,2014-05
BBA66319,Porcine deltacoronavirus,GenBank,set:LC260040,LC260040,,Coronavirus HKU15,1160,spike protein,2014-05
BBA66320,Porcine deltacoronavirus,GenBank,set:LC260040,LC260040,,Coronavirus HKU15,83,envelope protein,2014-05
BBA66321,Porcine deltacoronavirus,GenBank,set:LC260040,LC260040,,Coronavirus HKU15,217,membrane protein,2014-05
BBA66322,Porcine deltacoronavirus,GenBank,set:LC260040,LC260040,,Coronavirus HKU15,94,non-structural protein 6,2014-05
BBA66323,Porcine deltacoronavirus,GenBank,set:LC260040,LC260040,,Coronavirus HKU15,342,nucleocapsid protein,2014-05
BBA66324,Porcine deltacoronavirus,GenBank,set:LC260040,LC260040,,Coronavirus HKU15,200,non-structural protein 7,2014-05
BBA66325,Porcine deltacoronavirus,GenBank,set:LC260041,LC260041,,Coronavirus HKU15,6267,polyprotein,2014-05
BBA66326,Porcine deltacoronavirus,GenBank,set:LC260041,LC260041,,Coronavirus HKU15,1160,spike protein,2014-05
BBA66327,Porcine deltacoronavirus,GenBank,set:LC260041,LC260041,,Coronavirus HKU15,83,envelope protein,2014-05
BBA66328,Porcine deltacoronavirus,GenBank,set:LC260041,LC260041,,Coronavirus HKU15,217,membrane protein,2014-05
BBA66329,Porcine deltacoronavirus,GenBank,set:LC260041,LC260041,,Coronavirus HKU15,94,non-structural protein 6,2014-05
BBA66330,Porcine deltacoronavirus,GenBank,set:LC260041,LC260041,,Coronavirus HKU15,342,nucleocapsid protein,2014-05
BBA66331,Porcine deltacoronavirus,GenBank,set:LC260041,LC260041,,Coronavirus HKU15,200,non-structural protein 7,2014-05
BBA66332,Porcine deltacoronavirus,GenBank,set:LC260042,LC260042,,Coronavirus HKU15,6267,polyprotein,2014-03
BBA66333,Porcine deltacoronavirus,GenBank,set:LC260042,LC260042,,Coronavirus HKU15,1160,spike protein,2014-03
BBA66334,Porcine deltacoronavirus,GenBank,set:LC260042,LC260042,,Coronavirus HKU15,83,envelope protein,2014-03
BBA66335,Porcine deltacoronavirus,GenBank,set:LC260042,LC260042,,Coronavirus HKU15,217,membrane protein,2014-03
BBA66336,Porcine deltacoronavirus,GenBank,set:LC260042,LC260042,,Coronavirus HKU15,94,non-structural protein 6,2014-03
BBA66337,Porcine deltacoronavirus,GenBank,set:LC260042,LC260042,,Coronavirus HKU15,342,nucleocapsid protein,2014-03
BBA66338,Porcine deltacoronavirus,GenBank,set:LC260042,LC260042,,Coronavirus HKU15,200,non-structural protein 7,2014-03
BBA66339,Porcine deltacoronavirus,GenBank,set:LC260043,LC260043,,Coronavirus HKU15,6267,polyprotein,2014-08
BBA66340,Porcine deltacoronavirus,GenBank,set:LC260043,LC260043,,Coronavirus HKU15,1160,spike protein,2014-08
BBA66341,Porcine deltacoronavirus,GenBank,set:LC260043,LC260043,,Coronavirus HKU15,83,envelope protein,2014-08
BBA66342,Porcine deltacoronavirus,GenBank,set:LC260043,LC260043,,Coronavirus HKU15,217,membrane protein,2014-08
BBA66343,Porcine deltacoronavirus,GenBank,set:LC260043,LC260043,,Coronavirus HKU15,94,non-structural protein 6,2014-08
BBA66344,Porcine deltacoronavirus,GenBank,set:LC260043,LC260043,,Coronavirus HKU15,342,nucleocapsid protein,2014-08
BBA66345,Porcine deltacoronavirus,GenBank,set:LC260043,LC260043,,Coronavirus HKU15,200,non-structural protein 7,2014-08
BBA66346,Porcine deltacoronavirus,GenBank,set:LC260044,LC260044,,Coronavirus HKU15,6267,polyprotein,2014-12
BBA66347,Porcine deltacoronavirus,GenBank,set:LC260044,LC260044,,Coronavirus HKU15,1160,spike protein,2014-12
BBA66348,Porcine deltacoronavirus,GenBank,set:LC260044,LC260044,,Coronavirus HKU15,83,envelope protein,2014-12
BBA66349,Porcine deltacoronavirus,GenBank,set:LC260044,LC260044,,Coronavirus HKU15,217,membrane protein,2014-12
BBA66350,Porcine deltacoronavirus,GenBank,set:LC260044,LC260044,,Coronavirus HKU15,94,non-structural protein 6,2014-12
BBA66351,Porcine deltacoronavirus,GenBank,set:LC260044,LC260044,,Coronavirus HKU15,342,nucleocapsid protein,2014-12
BBA66352,Porcine deltacoronavirus,GenBank,set:LC260044,LC260044,,Coronavirus HKU15,200,non-structural protein 7,2014-12
AVR48517,Porcine deltacoronavirus,GenBank,set:MF280390,MF280390,,Coronavirus HKU15,6267,ORF1ab protein,2016
AVR48518,Porcine deltacoronavirus,GenBank,set:MF280390,MF280390,,Coronavirus HKU15,3626,ORF1a protein,2016
AVR48519,Porcine deltacoronavirus,GenBank,set:MF280390,MF280390,,Coronavirus HKU15,1159,spike protein,2016
AVR48520,Porcine deltacoronavirus,GenBank,set:MF280390,MF280390,,Coronavirus HKU15,83,envelope protein,2016
AVR48521,Porcine deltacoronavirus,GenBank,set:MF280390,MF280390,,Coronavirus HKU15,217,membrane protein,2016
AVR48522,Porcine deltacoronavirus,GenBank,set:MF280390,MF280390,,Coronavirus HKU15,94,NS6 protein,2016
AVR48523,Porcine deltacoronavirus,GenBank,set:MF280390,MF280390,,Coronavirus HKU15,342,nucleocapsid protein,2016
AVR48524,Porcine deltacoronavirus,GenBank,set:MF280390,MF280390,,Coronavirus HKU15,200,NS7 protein,2016
AVD29971,Porcine deltacoronavirus Sichuan,GenBank,set:MG835611,MG835611,SC-NC2017,Coronavirus HKU15,1160,spike protein,2017-08
AVD29972,Porcine deltacoronavirus Sichuan,GenBank,set:MG835612,MG835612,SCNC201707,Coronavirus HKU15,1159,spike protein,2017-07
AUH28250,Porcine deltacoronavirus,GenBank,set:MF041982,MF041982,,Coronavirus HKU15,1159,spike glycoprotein,2016-12-23
AUH28251,Porcine deltacoronavirus,GenBank,set:MF041982,MF041982,,Coronavirus HKU15,83,envelope protein,2016-12-23
AUH28252,Porcine deltacoronavirus,GenBank,set:MF041982,MF041982,,Coronavirus HKU15,217,membrane protein,2016-12-23
AUH28253,Porcine deltacoronavirus,GenBank,set:MF041982,MF041982,,Coronavirus HKU15,94,NS6 protein,2016-12-23
AUH28254,Porcine deltacoronavirus,GenBank,set:MF041982,MF041982,,Coronavirus HKU15,342,nucleocapsid protein,2016-12-23
AUH28255,Porcine deltacoronavirus,GenBank,set:MF041982,MF041982,,Coronavirus HKU15,200,NS7 protein,2016-12-23
AUH28256,Porcine deltacoronavirus,GenBank,set:MF041982,MF041982,,Coronavirus HKU15,6265,replicase polyprotein,2016-12-23
AUG59154,Porcine deltacoronavirus,GenBank,set:KY513724,KY513724,,Coronavirus HKU15,6265,polyprotein 1ab,2014
AUG59155,Porcine deltacoronavirus,GenBank,set:KY513724,KY513724,,Coronavirus HKU15,3624,polyprotein 1a,2014
AUG59156,Porcine deltacoronavirus,GenBank,set:KY513724,KY513724,,Coronavirus HKU15,1159,spike protein,2014
AUG59157,Porcine deltacoronavirus,GenBank,set:KY513724,KY513724,,Coronavirus HKU15,83,envelope protein,2014
AUG59158,Porcine deltacoronavirus,GenBank,set:KY513724,KY513724,,Coronavirus HKU15,217,Membrane protein,2014
AUG59159,Porcine deltacoronavirus,GenBank,set:KY513724,KY513724,,Coronavirus HKU15,94,NS6 protein,2014
AUG59160,Porcine deltacoronavirus,GenBank,set:KY513724,KY513724,,Coronavirus HKU15,342,nucleocapsid protein,2014
AUG59161,Porcine deltacoronavirus,GenBank,set:KY513724,KY513724,,Coronavirus HKU15,200,NS7 protein,2014
AUG59162,Porcine deltacoronavirus,GenBank,set:KY513725,KY513725,,Coronavirus HKU15,6267,polyprotein 1ab,2014
AUG59163,Porcine deltacoronavirus,GenBank,set:KY513725,KY513725,,Coronavirus HKU15,3626,polyprotein 1a,2014
AUG59164,Porcine deltacoronavirus,GenBank,set:KY513725,KY513725,,Coronavirus HKU15,1160,spike protein,2014
AUG59165,Porcine deltacoronavirus,GenBank,set:KY513725,KY513725,,Coronavirus HKU15,83,envelope protein,2014
AUG59166,Porcine deltacoronavirus,GenBank,set:KY513725,KY513725,,Coronavirus HKU15,217,Membrane protein,2014
AUG59167,Porcine deltacoronavirus,GenBank,set:KY513725,KY513725,,Coronavirus HKU15,94,NS6 protein,2014
AUG59168,Porcine deltacoronavirus,GenBank,set:KY513725,KY513725,,Coronavirus HKU15,342,nucleocapsid protein,2014
AUG59169,Porcine deltacoronavirus,GenBank,set:KY513725,KY513725,,Coronavirus HKU15,200,NS7 protein,2014
ATW75328,Porcine deltacoronavirus,GenBank,set:KY436218,KY436218,,Coronavirus HKU15,1159,spike protein,2016-02-20
ATV90792,Porcine deltacoronavirus,GenBank,set:KY363867,KY363867,CHN-GD16-03,Coronavirus HKU15,3626,polyprotein,2016-03-18
ATV90793,Porcine deltacoronavirus,GenBank,set:KY363867,KY363867,CHN-GD16-03,Coronavirus HKU15,1160,spike protein,2016-03-18
ATV90794,Porcine deltacoronavirus,GenBank,set:KY363867,KY363867,CHN-GD16-03,Coronavirus HKU15,342,nucleocapsid protein,2016-03-18
ATV90795,Porcine deltacoronavirus,GenBank,set:KY363867,KY363867,CHN-GD16-03,Coronavirus HKU15,6267,polyprotein,2016-03-18
ATV90796,Porcine deltacoronavirus,GenBank,set:KY363867,KY363867,CHN-GD16-03,Coronavirus HKU15,217,membrane protein,2016-03-18
ATV90797,Porcine deltacoronavirus,GenBank,set:KY363867,KY363867,CHN-GD16-03,Coronavirus HKU15,83,envelope protein,2016-03-18
ATV90798,Porcine deltacoronavirus,GenBank,set:KY363867,KY363867,CHN-GD16-03,Coronavirus HKU15,94,non-structural protein 6,2016-03-18
ATV90799,Porcine deltacoronavirus,GenBank,set:KY363867,KY363867,CHN-GD16-03,Coronavirus HKU15,200,non-structural protein 7,2016-03-18
ATV90800,Porcine deltacoronavirus,GenBank,set:KY363868,KY363868,CHN-GD16-05,Coronavirus HKU15,217,membrane protein,2016-01-05
ATV90801,Porcine deltacoronavirus,GenBank,set:KY363868,KY363868,CHN-GD16-05,Coronavirus HKU15,1160,spike protein,2016-01-05
ATV90802,Porcine deltacoronavirus,GenBank,set:KY363868,KY363868,CHN-GD16-05,Coronavirus HKU15,83,envelope protein,2016-01-05
ATV90803,Porcine deltacoronavirus,GenBank,set:KY363868,KY363868,CHN-GD16-05,Coronavirus HKU15,94,non-structural protein 6,2016-01-05
ATV90804,Porcine deltacoronavirus,GenBank,set:KY363868,KY363868,CHN-GD16-05,Coronavirus HKU15,200,non-structural protein 7,2016-01-05
ATV90805,Porcine deltacoronavirus,GenBank,set:KY363868,KY363868,CHN-GD16-05,Coronavirus HKU15,342,nucleocapsid protein,2016-01-05
ATV90806,Porcine deltacoronavirus,GenBank,set:KY363868,KY363868,CHN-GD16-05,Coronavirus HKU15,6267,polyprotein,2016-01-05
ATV90807,Porcine deltacoronavirus,GenBank,set:KY363868,KY363868,CHN-GD16-05,Coronavirus HKU15,3626,polyprotein,2016-01-05
ATU88973,Porcine deltacoronavirus,GenBank,set:KY398009,KY398009,,Coronavirus HKU15,511,spike protein,2016-02-20
ATU88974,Porcine deltacoronavirus,GenBank,set:KY398010,KY398010,,Coronavirus HKU15,342,nucleocapsid protein,2016-02-20
ATU88975,Porcine deltacoronavirus,GenBank,set:KY398011,KY398011,,Coronavirus HKU15,217,membrane protein,2016-02-20
ATU88976,Porcine deltacoronavirus,GenBank,set:KY398012,KY398012,,Coronavirus HKU15,83,envelope protein,2016-02-20
ATU88977,Porcine deltacoronavirus,GenBank,set:KY398013,KY398013,,Coronavirus HKU15,94,NS6 protein,2016-02-20
ATU88978,Porcine deltacoronavirus,GenBank,set:KY398014,KY398014,,Coronavirus HKU15,200,NS7 protein,2016-02-20
AML83915,Porcine deltacoronavirus,GenBank,set:KU665558,KU665558,,Coronavirus HKU15,6267,polyprotein 1ab,2014-06-26
AML83916,Porcine deltacoronavirus,GenBank,set:KU665558,KU665558,,Coronavirus HKU15,1159,spike protein,2014-06-26
AML83917,Porcine deltacoronavirus,GenBank,set:KU665558,KU665558,,Coronavirus HKU15,83,envelope protein,2014-06-26
AML83918,Porcine deltacoronavirus,GenBank,set:KU665558,KU665558,,Coronavirus HKU15,217,membrane protein,2014-06-26
AML83919,Porcine deltacoronavirus,GenBank,set:KU665558,KU665558,,Coronavirus HKU15,94,nonstructural protein,2014-06-26
AML83920,Porcine deltacoronavirus,GenBank,set:KU665558,KU665558,,Coronavirus HKU15,342,nucleocapsid protein,2014-06-26
AML83921,Porcine deltacoronavirus,GenBank,set:KU665558,KU665558,,Coronavirus HKU15,200,nonstructural protein,2014-06-26
AML83936,Porcine deltacoronavirus,GenBank,set:KU710804,KU710804,JSLYG2014,Coronavirus HKU15,224,nucleocapsid protein,2014-03-15
AML83937,Porcine deltacoronavirus,GenBank,set:KU710805,KU710805,JSDT2013,Coronavirus HKU15,224,nucleocapsid protein,2013-09-01
AML83938,Porcine deltacoronavirus,GenBank,set:KU710806,KU710806,GXGL2015,Coronavirus HKU15,224,nucleocapsid protein,2015-05-10
AML83939,Porcine deltacoronavirus,GenBank,set:KU710807,KU710807,AHHF2014,Coronavirus HKU15,224,nucleocapsid protein,2014-06-20
AML83940,Porcine deltacoronavirus,GenBank,set:KU710808,KU710808,AHHX2014,Coronavirus HKU15,224,nucleocapsid protein,2014-08-06
AML83941,Porcine deltacoronavirus,GenBank,set:KU710809,KU710809,ZJJH2013,Coronavirus HKU15,224,nucleocapsid protein,2013-09-15
AML83942,Porcine deltacoronavirus,GenBank,set:KU710810,KU710810,SHZ2014,Coronavirus HKU15,224,nucleocapsid protein,2014-03-15
AML83943,Porcine deltacoronavirus,GenBank,set:KU710811,KU710811,HLJLC2015,Coronavirus HKU15,224,nucleocapsid protein,2015-04-15
AML83944,Porcine deltacoronavirus,GenBank,set:KU710812,KU710812,HUBXG2015,Coronavirus HKU15,224,nucleocapsid protein,2015-02-15
AML83945,Porcine deltacoronavirus,GenBank,set:KU710813,KU710813,HNSQ2015,Coronavirus HKU15,224,nucleocapsid protein,2015-01-15
AML83946,Porcine deltacoronavirus,GenBank,set:KU710814,KU710814,HBXT2015,Coronavirus HKU15,224,nucleocapsid protein,2015-08-15
AML83947,Porcine deltacoronavirus,GenBank,set:KU710815,KU710815,HBCZ2015,Coronavirus HKU15,224,nucleocapsid protein,2015-06-15
AML83948,Porcine deltacoronavirus,GenBank,set:KU710816,KU710816,LNYK2015,Coronavirus HKU15,224,nucleocapsid protein,2015-10-25
AML83949,Porcine deltacoronavirus,GenBank,set:KU710817,KU710817,SXCZ2015,Coronavirus HKU15,224,nucleocapsid protein,2015-10-20
AML83950,Porcine deltacoronavirus,GenBank,set:KU710818,KU710818,GZYF2015,Coronavirus HKU15,224,nucleocapsid protein,2015-06-09
AML83951,Porcine deltacoronavirus,GenBank,set:KU710819,KU710819,JXJA2015,Coronavirus HKU15,224,nucleocapsid protein,2015-09-06
AML83952,Porcine deltacoronavirus,GenBank,set:KU710820,KU710820,SDJN2015,Coronavirus HKU15,224,nucleocapsid protein,2015-11-20
ATJ00129,Porcine deltacoronavirus,GenBank,set:MF948005,MF948005,,Coronavirus HKU15,6267,replicase polyprotein,2017-08-10
ATJ00130,Porcine deltacoronavirus,GenBank,set:MF948005,MF948005,,Coronavirus HKU15,83,envelope protein,2017-08-10
ATJ00131,Porcine deltacoronavirus,GenBank,set:MF948005,MF948005,,Coronavirus HKU15,217,membrane protein,2017-08-10
ATJ00132,Porcine deltacoronavirus,GenBank,set:MF948005,MF948005,,Coronavirus HKU15,94,nonstructural protein 6,2017-08-10
ATJ00133,Porcine deltacoronavirus,GenBank,set:MF948005,MF948005,,Coronavirus HKU15,342,nucleocapsid protein,2017-08-10
ATJ00134,Porcine deltacoronavirus,GenBank,set:MF948005,MF948005,,Coronavirus HKU15,200,nonstructural protein 7,2017-08-10
ATJ00135,Porcine deltacoronavirus,GenBank,set:MF948005,MF948005,,Coronavirus HKU15,1159,S protein,2017-08-10
AMR69043,Porcine deltacoronavirus,GenBank,set:KT021235,KT021235,,Coronavirus HKU15,1159,spike protein,2015-03-20
AMR69044,Porcine deltacoronavirus,GenBank,set:KT021236,KT021236,,Coronavirus HKU15,1159,spike protein,2015-03-20
AMR69045,Porcine deltacoronavirus,GenBank,set:KT021237,KT021237,,Coronavirus HKU15,1159,spike protein,2015-03-20
AMR69046,Porcine deltacoronavirus,GenBank,set:KT021238,KT021238,,Coronavirus HKU15,1159,spike protein,2015-03-20
AMR69047,Porcine deltacoronavirus,GenBank,set:KT021239,KT021239,,Coronavirus HKU15,1159,spike protein,2015-03-20
AMR69048,Porcine deltacoronavirus,GenBank,set:KT021240,KT021240,,Coronavirus HKU15,1159,spike protein,2015-03-20
AMR69049,Porcine deltacoronavirus,GenBank,set:KT021241,KT021241,,Coronavirus HKU15,1159,spike protein,2015-03-20
AMR69050,Porcine deltacoronavirus,GenBank,set:KT021242,KT021242,,Coronavirus HKU15,1159,spike protein,2014-11-29
ASY98686,Porcine deltacoronavirus,GenBank,set:MF095123,MF095123,CHN-HG-2017,Coronavirus HKU15,6264,replicase polyprotein,2017-02-15
ASY98687,Porcine deltacoronavirus,GenBank,set:MF095123,MF095123,CHN-HG-2017,Coronavirus HKU15,1159,spike glycoprotein,2017-02-15
ASY98688,Porcine deltacoronavirus,GenBank,set:MF095123,MF095123,CHN-HG-2017,Coronavirus HKU15,83,envelope protein,2017-02-15
ASY98689,Porcine deltacoronavirus,GenBank,set:MF095123,MF095123,CHN-HG-2017,Coronavirus HKU15,217,membrane protein,2017-02-15
ASY98690,Porcine deltacoronavirus,GenBank,set:MF095123,MF095123,CHN-HG-2017,Coronavirus HKU15,342,nucleocapsid protein,2017-02-15
ASY98691,Porcine deltacoronavirus,GenBank,set:MF095123,MF095123,CHN-HG-2017,Coronavirus HKU15,94,NS6 protein,2017-02-15
ASY98692,Porcine deltacoronavirus,GenBank,set:MF095123,MF095123,CHN-HG-2017,Coronavirus HKU15,200,NS7 protein,2017-02-15
ASW22233,Porcine deltacoronavirus,GenBank,set:KX710201,KX710201,DH1_2016,Coronavirus HKU15,1160,spike protein,2016-04-04
ASW22234,Porcine deltacoronavirus,GenBank,set:KX710202,KX710202,DH2_2016,Coronavirus HKU15,1160,spike protein,2016-04-05
ASW22235,Porcine deltacoronavirus,GenBank,set:KX710203,KX710203,DH1_2016,Coronavirus HKU15,342,nucleocapsid protein,2016-04-04
ASW22236,Porcine deltacoronavirus,GenBank,set:KX710204,KX710204,DH2_2016,Coronavirus HKU15,342,nucleocapsid protein,2016-04-05
ASS83084,Porcine deltacoronavirus,GenBank,set:KY926511,KY926511,KNU16-08,Coronavirus HKU15,1159,spike protein,2016-08
ASS83085,Porcine deltacoronavirus,GenBank,set:KY926512,KY926512,KNU16-11,Coronavirus HKU15,6267,polyprotein,2016-11
