Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
AXT92511,GenBank,MH556974,,RNA-dependent RNA polymerase,Human coronavirus HKU1,PUMCH3340/2006,928,2006-09-01
AXT92512,GenBank,MH556975,,RNA-dependent RNA polymerase,Human coronavirus HKU1,HB14037d3/2014,928,2014-07-20
AXT92513,GenBank,MH556976,,RNA-dependent RNA polymerase,Human coronavirus HKU1,HB14053d7/2014,928,2014-07-29
AXT92514,GenBank,MH556977,,RNA-dependent RNA polymerase,Human coronavirus HKU1,CD16177d3/2016,928,2016-05-30
AXT92515,GenBank,MH556978,,RNA-dependent RNA polymerase,Human coronavirus HKU1,SZ15003d1/2015,928,2015-01-14
AXT92516,GenBank,MH556979,,RNA-dependent RNA polymerase,Human coronavirus HKU1,BCH3678A/2013,928,2013-08-16
AXT92517,GenBank,MH556980,,RNA-dependent RNA polymerase,Human coronavirus HKU1,PUMCH4949/2007,928,2007-03-22
AXT92518,GenBank,MH556981,,RNA-dependent RNA polymerase,Human coronavirus HKU1,PUMCH12719/2012,928,2012-06-05
AXT92519,GenBank,MH556982,,RNA-dependent RNA polymerase,Human coronavirus HKU1,BCH1905A/2010,928,2010-03-16
AXT92520,GenBank,MH556983,,RNA-dependent RNA polymerase,Human coronavirus HKU1,BCH1892A/2010,928,2010-03-11
AXT92521,GenBank,MH556984,,RNA-dependent RNA polymerase,Human coronavirus HKU1,PUMCH9906/2010,928,2010-04-12
AXT92522,GenBank,MH556985,,RNA-dependent RNA polymerase,Human coronavirus HKU1,PUMCH11402/2011,928,2011-03-28
AXT92523,GenBank,MH556986,,RNA-dependent RNA polymerase,Human coronavirus HKU1,BCH2650A/2011,928,2011-04-09
AXT92524,GenBank,MH556987,,RNA-dependent RNA polymerase,Human coronavirus HKU1,BCH2495A/2011,928,2011-02-05
AXT92525,GenBank,MH556988,,RNA-dependent RNA polymerase,Human coronavirus HKU1,BCH2723A/2011,928,2011-05-17
AXT92526,GenBank,MH556989,,RNA-dependent RNA polymerase,Human coronavirus HKU1,PUMCH11719/2011,928,2011-07-18
AXT92527,GenBank,MH556990,,RNA-dependent RNA polymerase,Human coronavirus HKU1,BCH2545A/2011,928,2011-03-02
AXT92528,GenBank,MH556991,,spike glycoprotein,Human coronavirus HKU1,BCH092A/2007,1351,2007-07-10
AXT92529,GenBank,MH556992,,spike glycoprotein,Human coronavirus HKU1,BCH611A/2008,1351,2008-03-11
AXT92530,GenBank,MH556993,,spike glycoprotein,Human coronavirus HKU1,BCH645A/2008,1351,2008-03-25
AXT92531,GenBank,MH556994,,spike glycoprotein,Human coronavirus HKU1,BCH657A/2008,1351,2008-04-04
AXT92532,GenBank,MH556995,,spike glycoprotein,Human coronavirus HKU1,BCH675A/2008,1351,2008-04-14
AXT92533,GenBank,MH556996,,spike glycoprotein,Human coronavirus HKU1,BCH685A/2008,1351,2008-04-19
AXT92534,GenBank,MH556997,,spike glycoprotein,Human coronavirus HKU1,BCH705A/2008,1351,2008-04-24
AXT92535,GenBank,MH556998,,spike glycoprotein,Human coronavirus HKU1,BCH1335A/2009,1356,2009-02-09
AXT92536,GenBank,MH556999,,spike glycoprotein,Human coronavirus HKU1,BCH1407A/2009,1356,2009-03-03
AXT92537,GenBank,MH557000,,spike glycoprotein,Human coronavirus HKU1,BCH1409A/2009,1356,2009-03-05
AXT92538,GenBank,MH557001,,spike glycoprotein,Human coronavirus HKU1,BCH1575A/2009,1351,2009-07-13
AXT92539,GenBank,MH557002,,spike glycoprotein,Human coronavirus HKU1,BCH4315A/2014,1356,2014-10-31
AXT92540,GenBank,MH557003,,spike glycoprotein,Human coronavirus HKU1,BCH4446A/2015,1352,2015-06-02
AXT92541,GenBank,MH557004,,spike glycoprotein,Human coronavirus HKU1,PUMCH1946/2006,1356,2006-03-28
AXT92542,GenBank,MH557005,,spike glycoprotein,Human coronavirus HKU1,PUMCH2410/2006,1355,2006-05-22
AXT92543,GenBank,MH557006,,spike glycoprotein,Human coronavirus HKU1,PUMCH2833/2006,1356,2006-07-19
AXT92544,GenBank,MH557007,,spike glycoprotein,Human coronavirus HKU1,PUMCH2970/2006,1356,2006-07-29
AXT92545,GenBank,MH557008,,spike glycoprotein,Human coronavirus HKU1,PUMCH3340/2006,1356,2006-09-01
AXT92546,GenBank,MH557009,,spike glycoprotein,Human coronavirus HKU1,HB14037d3/2014,1356,2014-07-20
AXT92547,GenBank,MH557010,,spike glycoprotein,Human coronavirus HKU1,HB14053d7/2014,1356,2014-07-29
AXT92548,GenBank,MH557011,,spike glycoprotein,Human coronavirus HKU1,CD16177d3/2016,1352,2016-05-30
AXT92549,GenBank,MH557012,,spike glycoprotein,Human coronavirus HKU1,SZ15003d1/2015,1356,2015-01-14
AXT92550,GenBank,MH557013,,spike glycoprotein,Human coronavirus HKU1,BCH3678A/2013,1356,2013-08-16
AXT92551,GenBank,MH557014,,spike glycoprotein,Human coronavirus HKU1,PUMCH4949/2007,1351,2007-03-22
AXT92552,GenBank,MH557015,,spike glycoprotein,Human coronavirus HKU1,PUMCH12719/2012,1352,2012-06-05
AXT92553,GenBank,MH557016,,spike glycoprotein,Human coronavirus HKU1,BCH1905A/2010,1356,2010-03-16
AXT92554,GenBank,MH557017,,spike glycoprotein,Human coronavirus HKU1,BCH1892A/2010,1356,2010-03-11
AXT92555,GenBank,MH557018,,spike glycoprotein,Human coronavirus HKU1,PUMCH9906/2010,1356,2010-04-12
AXT92556,GenBank,MH557019,,spike glycoprotein,Human coronavirus HKU1,PUMCH11402/2011,1356,2011-03-28
AXT92557,GenBank,MH557020,,spike glycoprotein,Human coronavirus HKU1,BCH2650A/2011,1356,2011-04-09
AXT92558,GenBank,MH557021,,spike glycoprotein,Human coronavirus HKU1,BCH2495A/2011,1351,2011-02-05
AXT92559,GenBank,MH557022,,spike glycoprotein,Human coronavirus HKU1,BCH2723A/2011,1351,2011-05-17
AXT92560,GenBank,MH557023,,spike glycoprotein,Human coronavirus HKU1,PUMCH11719/2011,1352,2011-07-18
AXT92561,GenBank,MH557024,,spike glycoprotein,Human coronavirus HKU1,BCH2545A/2011,1352,2011-03-02
QCU72857,GenBank,KX898512,set:KX898512,RNA-dependent RNA polymerase,Human coronavirus HKU1,PREDICT_13QY028,113,2013
AZS52616,GenBank,MK167038,set:MK167038,orf1ab polyprotein,Human coronavirus HKU1,,7181,2017
AZS52617,GenBank,MK167038,set:MK167038,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,2017
AZS52618,GenBank,MK167038,set:MK167038,spike glycoprotein,Human coronavirus HKU1,,1351,2017
AZS52619,GenBank,MK167038,set:MK167038,hypothetical protein,Human coronavirus HKU1,,109,2017
AZS52620,GenBank,MK167038,set:MK167038,small membrane protein,Human coronavirus HKU1,,82,2017
AZS52621,GenBank,MK167038,set:MK167038,membrane glycoprotein,Human coronavirus HKU1,,223,2017
AZS52622,GenBank,MK167038,set:MK167038,nucleocapsid protein,Human coronavirus HKU1,,441,2017
AZS52623,GenBank,MK167038,set:MK167038,Orf8,Human coronavirus HKU1,,205,2017
AYN64559,GenBank,MH940245,set:MH940245,orf1ab polyprotein,Human coronavirus HKU1,SI17244,7152,2017-06-04
AYN64560,GenBank,MH940245,set:MH940245,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,SI17244,385,2017-06-04
AYN64561,GenBank,MH940245,set:MH940245,spike glycoprotein,Human coronavirus HKU1,SI17244,1351,2017-06-04
AYN64562,GenBank,MH940245,set:MH940245,nonstructural protein,Human coronavirus HKU1,SI17244,109,2017-06-04
AYN64563,GenBank,MH940245,set:MH940245,small membrane protein,Human coronavirus HKU1,SI17244,82,2017-06-04
AYN64564,GenBank,MH940245,set:MH940245,membrane glycoprotein,Human coronavirus HKU1,SI17244,223,2017-06-04
AYN64565,GenBank,MH940245,set:MH940245,nucleocapsid phosphoprotein,Human coronavirus HKU1,SI17244,441,2017-06-04
BBA20983,GenBank,LC315650,set:LC315650,spike protein,Human coronavirus HKU1,Tokyo/SGH-15/2014,1356,2014
BBA20984,GenBank,LC315650,set:LC315650,envelope protein,Human coronavirus HKU1,Tokyo/SGH-15/2014,82,2014
BBA20985,GenBank,LC315650,set:LC315650,membrane protein,Human coronavirus HKU1,Tokyo/SGH-15/2014,223,2014
BBA20986,GenBank,LC315651,set:LC315651,spike protein,Human coronavirus HKU1,Tokyo/SGH-18/2016,1352,2016
BBA20987,GenBank,LC315651,set:LC315651,envelope protein,Human coronavirus HKU1,Tokyo/SGH-18/2016,82,2016
BBA20988,GenBank,LC315651,set:LC315651,membrane protein,Human coronavirus HKU1,Tokyo/SGH-18/2016,223,2016
ARU07574,GenBank,KY983584,set:KY983584,replicase polyprotein 1ab,Human coronavirus HKU1,,7191,2015
ARU07575,GenBank,KY983584,set:KY983584,replicase polyprotein 1a,Human coronavirus HKU1,,4480,2015
ARU07576,GenBank,KY983584,set:KY983584,hemagglutinin-esterase,Human coronavirus HKU1,,386,2015
ARU07577,GenBank,KY983584,set:KY983584,spike protein,Human coronavirus HKU1,,1356,2015
ARU07578,GenBank,KY983584,set:KY983584,nonstructural protein 4,Human coronavirus HKU1,,109,2015
ARU07579,GenBank,KY983584,set:KY983584,envelope protein,Human coronavirus HKU1,,82,2015
ARU07580,GenBank,KY983584,set:KY983584,membrane protein,Human coronavirus HKU1,,223,2015
ARU07581,GenBank,KY983584,set:KY983584,nucleocapsid protein,Human coronavirus HKU1,,441,2015
ARU07582,GenBank,KY983584,set:KY983584,I protein,Human coronavirus HKU1,,205,2015
ARB07436,GenBank,KY674921,set:KY674921,orf1ab polyprotein,Human coronavirus HKU1,,7182,2016
ARB07437,GenBank,KY674921,set:KY674921,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,385,2016
ARB07438,GenBank,KY674921,set:KY674921,spike glycoprotein,Human coronavirus HKU1,,1352,2016
ARB07439,GenBank,KY674921,set:KY674921,nonstructural protein,Human coronavirus HKU1,,109,2016
ARB07440,GenBank,KY674921,set:KY674921,small membrane protein,Human coronavirus HKU1,,82,2016
ARB07441,GenBank,KY674921,set:KY674921,membrane glycoprotein,Human coronavirus HKU1,,223,2016
ARB07442,GenBank,KY674921,set:KY674921,nucleocapsid phosphoprotein,Human coronavirus HKU1,,441,2016
ARB07596,GenBank,KY674941,set:KY674941,replicase polyprotein 1ab,Human coronavirus HKU1,,7069,2016
ARB07597,GenBank,KY674941,set:KY674941,replicase polyprotein 1a,Human coronavirus HKU1,,4358,2016
ARB07598,GenBank,KY674941,set:KY674941,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,2016
ARB07599,GenBank,KY674941,set:KY674941,spike glycoprotein,Human coronavirus HKU1,,1356,2016
ARB07600,GenBank,KY674941,set:KY674941,non-structural protein 4,Human coronavirus HKU1,,109,2016
ARB07601,GenBank,KY674941,set:KY674941,envelope small membrane protein,Human coronavirus HKU1,,82,2016
ARB07602,GenBank,KY674941,set:KY674941,membrane protein,Human coronavirus HKU1,,223,2016
ARB07603,GenBank,KY674941,set:KY674941,nucleoprotein,Human coronavirus HKU1,,441,2016
ARB07604,GenBank,KY674941,set:KY674941,protein I,Human coronavirus HKU1,,205,2016
ARB07605,GenBank,KY674942,set:KY674942,replicase polyprotein 1ab,Human coronavirus HKU1,,7177,2016
ARB07606,GenBank,KY674942,set:KY674942,replicase polyprotein 1a,Human coronavirus HKU1,,4466,2016
ARB07607,GenBank,KY674942,set:KY674942,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,2016
ARB07608,GenBank,KY674942,set:KY674942,spike glycoprotein,Human coronavirus HKU1,,1356,2016
ARB07609,GenBank,KY674942,set:KY674942,non-structural protein 4,Human coronavirus HKU1,,109,2016
ARB07610,GenBank,KY674942,set:KY674942,envelope small membrane protein,Human coronavirus HKU1,,82,2016
ARB07611,GenBank,KY674942,set:KY674942,membrane protein,Human coronavirus HKU1,,223,2016
ARB07612,GenBank,KY674942,set:KY674942,nucleoprotein,Human coronavirus HKU1,,441,2016
ARB07613,GenBank,KY674942,set:KY674942,protein I,Human coronavirus HKU1,,205,2016
ARB07614,GenBank,KY674943,set:KY674943,replicase polyprotein 1ab,Human coronavirus HKU1,,7177,2016
ARB07615,GenBank,KY674943,set:KY674943,replicase polyprotein 1a,Human coronavirus HKU1,,4466,2016
ARB07616,GenBank,KY674943,set:KY674943,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,,386,2016
ARB07617,GenBank,KY674943,set:KY674943,spike glycoprotein,Human coronavirus HKU1,,1356,2016
ARB07618,GenBank,KY674943,set:KY674943,non-structural protein 4,Human coronavirus HKU1,,109,2016
ARB07619,GenBank,KY674943,set:KY674943,envelope small membrane protein,Human coronavirus HKU1,,82,2016
ARB07620,GenBank,KY674943,set:KY674943,membrane protein,Human coronavirus HKU1,,223,2016
ARB07621,GenBank,KY674943,set:KY674943,nucleoprotein,Human coronavirus HKU1,,441,2016
ARB07622,GenBank,KY674943,set:KY674943,protein I,Human coronavirus HKU1,,205,2016
AMN88684,GenBank,KT779555,set:KT779555,orf1ab polyprotein,Human coronavirus HKU1,BJ01-p3,7171,2009-04-23
AMN88685,GenBank,KT779555,set:KT779555,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,BJ01-p3,386,2009-04-23
AMN88686,GenBank,KT779555,set:KT779555,spike glycoprotein,Human coronavirus HKU1,BJ01-p3,1356,2009-04-23
AMN88687,GenBank,KT779555,set:KT779555,hypothetical protein,Human coronavirus HKU1,BJ01-p3,109,2009-04-23
AMN88688,GenBank,KT779555,set:KT779555,small membrane protein,Human coronavirus HKU1,BJ01-p3,82,2009-04-23
AMN88689,GenBank,KT779555,set:KT779555,membrane glycoprotein,Human coronavirus HKU1,BJ01-p3,223,2009-04-23
AMN88690,GenBank,KT779555,set:KT779555,nucleocapsid phosphoprotein,Human coronavirus HKU1,BJ01-p3,441,2009-04-23
AMN88691,GenBank,KT779555,set:KT779555,hypothetical protein,Human coronavirus HKU1,BJ01-p3,205,2009-04-23
AMN88692,GenBank,KT779556,set:KT779556,orf1ab polyprotein,Human coronavirus HKU1,BJ01-p9,7171,2009-04-23
AMN88693,GenBank,KT779556,set:KT779556,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,BJ01-p9,386,2009-04-23
AMN88694,GenBank,KT779556,set:KT779556,spike glycoprotein,Human coronavirus HKU1,BJ01-p9,1356,2009-04-23
AMN88695,GenBank,KT779556,set:KT779556,hypothetical protein,Human coronavirus HKU1,BJ01-p9,109,2009-04-23
AMN88696,GenBank,KT779556,set:KT779556,small membrane protein,Human coronavirus HKU1,BJ01-p9,82,2009-04-23
AMN88697,GenBank,KT779556,set:KT779556,membrane glycoprotein,Human coronavirus HKU1,BJ01-p9,223,2009-04-23
AMN88698,GenBank,KT779556,set:KT779556,nucleocapsid phosphoprotein,Human coronavirus HKU1,BJ01-p9,441,2009-04-23
AMN88699,GenBank,KT779556,set:KT779556,hypothetical protein,Human coronavirus HKU1,BJ01-p9,205,2009-04-23
AMM42356,GenBank,KR055512,set:KR055512,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0163,371,2012
AMM42357,GenBank,KR055513,set:KR055513,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0181,371,2012
AMM42358,GenBank,KR055514,set:KR055514,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0323,371,2012
AMM42359,GenBank,KR055515,set:KR055515,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0407,371,2012
AMM42360,GenBank,KR055516,set:KR055516,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0447,371,2012
AMM42361,GenBank,KR055517,set:KR055517,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0529,371,2012
AMM42362,GenBank,KR055518,set:KR055518,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0624,371,2012
AMM42363,GenBank,KR055519,set:KR055519,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0737,371,2012
AMM42364,GenBank,KR055520,set:KR055520,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0759,371,2012
AMM42365,GenBank,KR055521,set:KR055521,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0777,371,2012
AMM42366,GenBank,KR055522,set:KR055522,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0790,371,2012
AMM42367,GenBank,KR055523,set:KR055523,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL0841,284,2012
AMM42368,GenBank,KR055524,set:KR055524,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL1058,371,2012
AMM42369,GenBank,KR055525,set:KR055525,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL1061,371,2012
AMM42370,GenBank,KR055526,set:KR055526,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL1075,371,2012
AMM42371,GenBank,KR055527,set:KR055527,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL1132,371,2012
AMM42372,GenBank,KR055528,set:KR055528,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL1153,371,2012
AMM42373,GenBank,KR055529,set:KR055529,replicase polyprotein 1a,Human coronavirus HKU1,12MYKL1217,371,2012
AMM42374,GenBank,KR055530,set:KR055530,replicase polyprotein 1a,Human coronavirus HKU1,13MYKL1781,371,2013
AMM42375,GenBank,KR055531,set:KR055531,replicase polyprotein 1a,Human coronavirus HKU1,13MYKL1898,371,2013
AMM42376,GenBank,KR055532,set:KR055532,nucleocapsid protein,Human coronavirus HKU1,12MYKL0163,441,2012
AMM42377,GenBank,KR055533,set:KR055533,nucleocapsid protein,Human coronavirus HKU1,12MYKL0181,441,2012
AMM42378,GenBank,KR055534,set:KR055534,nucleocapsid protein,Human coronavirus HKU1,12MYKL0323,441,2012
AMM42379,GenBank,KR055535,set:KR055535,nucleocapsid protein,Human coronavirus HKU1,12MYKL0407,441,2012
AMM42380,GenBank,KR055536,set:KR055536,nucleocapsid protein,Human coronavirus HKU1,12MYKL0447,441,2012
AMM42381,GenBank,KR055537,set:KR055537,nucleocapsid protein,Human coronavirus HKU1,12MYKL0529,441,2012
AMM42382,GenBank,KR055538,set:KR055538,nucleocapsid protein,Human coronavirus HKU1,12MYKL0624,441,2012
AMM42383,GenBank,KR055539,set:KR055539,nucleocapsid protein,Human coronavirus HKU1,12MYKL0737,441,2012
AMM42384,GenBank,KR055540,set:KR055540,nucleocapsid protein,Human coronavirus HKU1,12MYKL0759,441,2012
AMM42385,GenBank,KR055541,set:KR055541,nucleocapsid protein,Human coronavirus HKU1,12MYKL0777,441,2012
AMM42386,GenBank,KR055542,set:KR055542,nucleocapsid protein,Human coronavirus HKU1,12MYKL0790,441,2012
AMM42387,GenBank,KR055543,set:KR055543,nucleocapsid protein,Human coronavirus HKU1,12MYKL0841,441,2012
AMM42388,GenBank,KR055544,set:KR055544,nucleocapsid protein,Human coronavirus HKU1,12MYKL1058,441,2012
AMM42389,GenBank,KR055545,set:KR055545,nucleocapsid protein,Human coronavirus HKU1,12MYKL1061,441,2012
AMM42390,GenBank,KR055546,set:KR055546,nucleocapsid protein,Human coronavirus HKU1,12MYKL1075,441,2012
AMM42391,GenBank,KR055547,set:KR055547,nucleocapsid protein,Human coronavirus HKU1,12MYKL1132,441,2012
AMM42392,GenBank,KR055548,set:KR055548,nucleocapsid protein,Human coronavirus HKU1,12MYKL1153,441,2012
AMM42393,GenBank,KR055549,set:KR055549,nucleocapsid protein,Human coronavirus HKU1,12MYKL1214,441,2012
AMM42394,GenBank,KR055550,set:KR055550,nucleocapsid protein,Human coronavirus HKU1,12MYKL1217,441,2012
AMM42395,GenBank,KR055551,set:KR055551,nucleocapsid protein,Human coronavirus HKU1,13MYKL1781,441,2013
AMM42396,GenBank,KR055552,set:KR055552,nucleocapsid protein,Human coronavirus HKU1,13MYKL1898,441,2013
AMM42397,GenBank,KR055553,set:KR055553,nucleocapsid protein,Human coronavirus HKU1,13MYKL1997,441,2013
AMM42398,GenBank,KR055554,set:KR055554,spike glycoprotein,Human coronavirus HKU1,12MYKL0163,298,2012
AMM42399,GenBank,KR055555,set:KR055555,spike glycoprotein,Human coronavirus HKU1,12MYKL0181,298,2012
AMM42400,GenBank,KR055556,set:KR055556,spike glycoprotein,Human coronavirus HKU1,12MYKL0323,298,2012
AMM42401,GenBank,KR055557,set:KR055557,spike glycoprotein,Human coronavirus HKU1,12MYKL0407,298,2012
AMM42402,GenBank,KR055558,set:KR055558,spike glycoprotein,Human coronavirus HKU1,12MYKL0447,298,2012
AMM42403,GenBank,KR055559,set:KR055559,spike glycoprotein,Human coronavirus HKU1,12MYKL0529,298,2012
AMM42404,GenBank,KR055560,set:KR055560,spike glycoprotein,Human coronavirus HKU1,12MYKL0624,298,2012
AMM42405,GenBank,KR055561,set:KR055561,spike glycoprotein,Human coronavirus HKU1,12MYKL0737,298,2012
AMM42406,GenBank,KR055562,set:KR055562,spike glycoprotein,Human coronavirus HKU1,12MYKL0759,298,2012
AMM42407,GenBank,KR055563,set:KR055563,spike glycoprotein,Human coronavirus HKU1,12MYKL0777,298,2012
AMM42408,GenBank,KR055564,set:KR055564,spike glycoprotein,Human coronavirus HKU1,12MYKL0790,298,2012
AMM42409,GenBank,KR055565,set:KR055565,spike glycoprotein,Human coronavirus HKU1,12MYKL0841,298,2012
AMM42410,GenBank,KR055566,set:KR055566,spike glycoprotein,Human coronavirus HKU1,12MYKL1058,298,2012
AMM42411,GenBank,KR055567,set:KR055567,spike glycoprotein,Human coronavirus HKU1,12MYKL1061,298,2012
AMM42412,GenBank,KR055568,set:KR055568,spike glycoprotein,Human coronavirus HKU1,12MYKL1075,298,2012
AMM42413,GenBank,KR055569,set:KR055569,spike glycoprotein,Human coronavirus HKU1,12MYKL1132,298,2012
AMM42414,GenBank,KR055570,set:KR055570,spike glycoprotein,Human coronavirus HKU1,12MYKL1153,298,2012
AMM42415,GenBank,KR055571,set:KR055571,spike glycoprotein,Human coronavirus HKU1,12MYKL1214,298,2012
AMM42416,GenBank,KR055572,set:KR055572,spike glycoprotein,Human coronavirus HKU1,12MYKL1217,298,2012
AMM42417,GenBank,KR055573,set:KR055573,spike glycoprotein,Human coronavirus HKU1,13MYKL1781,298,2013
AMM42418,GenBank,KR055574,set:KR055574,spike glycoprotein,Human coronavirus HKU1,13MYKL1898,298,2013
AMM42419,GenBank,KR055575,set:KR055575,spike glycoprotein,Human coronavirus HKU1,13MYKL1997,298,2013
ALJ77698,GenBank,KR607990,set:KR607990,spike protein,Human coronavirus HKU1,,267,2009
ALJ77699,GenBank,KR607991,set:KR607991,spike protein,Human coronavirus HKU1,,267,2009
ALJ77700,GenBank,KR607992,set:KR607992,spike protein,Human coronavirus HKU1,,267,2009
ALJ77701,GenBank,KR607993,set:KR607993,spike protein,Human coronavirus HKU1,,267,2009
ALJ77702,GenBank,KR607994,set:KR607994,spike protein,Human coronavirus HKU1,,267,2009
AKL87223,GenBank,KP347636,set:KP347636,polyprotein 1ab,Human coronavirus HKU1,sh3064,132,
AJS10803,GenBank,KP112150,set:KP112150,pol protein,Human coronavirus HKU1,HCOV/KENYA/001/2010,147,2014-07-01
AJS10804,GenBank,KP112151,set:KP112151,pol protein,Human coronavirus HKU1,HCOV/KENYA/010/2009,125,2014-07-01
AJS10805,GenBank,KP112152,set:KP112152,pol protein,Human coronavirus HKU1,HCOV/KENYA/008/2009,147,2014-07-01
AJQ24069,GenBank,KP113658,set:KP113658,nucleocapsid phosphoprotein,Human coronavirus HKU1,BJET1,280,2010-09
